Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Owen Windsor,1,1,0.4,0.4,1.1,0.5,1.4,2.9
Mark Howard,-,1,-,0.1,0.2,-,-,-
James Olayinka,2,-,0.5,1,1.2,-,1.2,1.8
Sam Matthews,1,3,0.9,0.3,0.5,0.1,1.1,1.1
Brandon Thomas-Asante,5,3,0.7,0.8,1.9,0.4,2,2.4
Danny Johnson,17,1,0.3,0.2,1.2,0.5,1.1,2.3
Elliott Whitehouse,2,-,0.3,0.2,1.2,-,0.4,0.5
Finn Cousin-Dawson,-,-,-,0.1,0.9,-,0.3,1
Liam Ridehalgh,-,1,0.4,0.1,0.4,-,0.1,0.5
Tyler Frost,2,2,0.4,0.6,0.4,-,0.9,1.3
James Tilley,3,-,0.4,0.4,0.7,0.1,1.3,1.6
Arthur Gnahoua,2,5,0.6,0.5,0.6,0.1,0.9,1.2
Harrison Biggins,2,3,0.5,0.3,1.8,-,0.8,1.6
Jack Smith,-,1,0.6,0.2,0.6,-,0.4,1.1
Finn Azaz,1,2,0.8,0.3,0.5,-,1.1,1.4
James McKeown,-,-,-,-,0.1,-,-,-
Jamie Proctor,1,-,0.9,0.5,0.3,0.4,1.4,2.2
Luke James,3,4,0.7,0.6,1.5,0.1,1.8,2.2
Kurtis Guthrie,1,1,0.2,0.2,2,0.2,1.1,2.3
Jake Hesketh,-,1,0.6,0.6,1.5,-,0.9,1.7
Scott Wagstaff,1,2,0.7,0.3,0.8,0.1,0.4,0.8
Romain Vincelot,-,-,0.2,0.1,1,-,0.2,0.5
Idris El Mizouni,-,1,0.5,0.5,0.3,-,0.6,0.7
Jordan Slew,1,2,0.5,0.4,0.8,0.1,0.6,2.1
Hayden White,-,2,0.4,0.5,0.8,-,0.6,1.1
George Williams,2,2,0.9,0.5,0.9,0.3,0.6,1.4
Harry Pritchard,2,1,0.6,0.1,0.8,0.3,0.8,0.8
Elliott Hewitt,1,1,0.4,0.2,0.6,0.1,0.2,0.7
Daniel Devine,-,-,0.2,0.3,0.9,-,0.5,1.5
Jack Aitchison,1,-,0.9,0.6,1.2,0.1,1.8,1.5
Lee Angol,1,-,0.3,0.9,0.8,0.1,1.7,3
Offrande Zanzala,5,2,0.3,0.4,1.1,0.6,1.2,2.3
Dylan Fage,1,1,0.6,1.1,0.8,0.1,0.9,2.4
Anthony Hartigan,-,2,0.7,0.5,0.4,-,0.6,0.6
Jake Young,6,1,0.4,0.8,0.3,0.3,1.2,1.5
Brice Ntambwe,-,-,0.1,0.2,0.5,0.1,0.8,0.6
Arthur Iontton,-,-,0.5,-,1,-,1,-
Aramide Oteh,4,1,0.3,0.5,0.5,0.3,1.2,2.7
Jordan Green,-,-,1,2,1.7,-,2.7,3
Tyrese Sinclair,3,-,0.7,0.2,1.6,0.3,0.6,1.5
Danny Rose,-,1,0.7,0.1,0.8,-,0.3,0.6
Nicky Maynard,3,2,0.5,0.5,0.6,0.2,0.8,0.9
James Morton,-,-,0.4,0.3,0.7,-,0.3,1.3
Luke Norris,4,-,0.1,0.4,1,0.2,0.6,1.6
Stephen Hendrie,1,1,0.6,0.1,0.4,-,0.1,0.5
Jason Taylor,-,2,0.4,0.1,0.8,-,0.3,0.5
Paul Farman,-,-,-,-,0.2,-,-,-
Kwame Poku,-,1,0.8,1.1,1,0.1,1.7,1.7
Dominic Bernard,-,-,0.2,0.1,1.2,-,0.6,0.4
Kevin van Veen,1,3,0.7,0.5,0.5,0.2,1.4,2.4
Elliott Bonds,-,-,0.4,0.2,2,-,0.6,1
Idris El Mizouni,-,-,0.7,0.5,0.7,-,0.8,2.8
Luke McGee,-,-,-,-,0.2,-,-,-
Terry Taylor,-,-,0.6,0.5,0.7,0.1,0.5,0.5
A-Jay Leitch-Smith,1,-,0.2,0.4,-,-,-,0.2
Reiss Greenidge,-,1,0.4,0.8,0.8,-,0.8,1
Bryce Hosannah,-,-,0.6,0.5,1.8,0.6,1.1,1.4
Jordan Barnett,-,-,0.6,0.2,0.5,-,0.4,0.6
Duncan Idehen,-,-,-,-,0.5,-,0.2,0.2
Ashley Nadesan,5,4,0.9,0.4,0.7,0.4,1,2.2
Kyle Taylor,1,1,0.5,0.4,1.2,-,0.5,1.1
Zak Mills,-,-,0.5,0.5,0.5,-,0.7,1
Jai Rowe,1,-,0.1,0.2,0.9,-,0.2,0.5
Jack Evans,-,-,-,-,1,-,-,1
Ryan Taylor,2,3,0.6,0.1,0.9,0.3,0.8,1.3
Sam Hornby,-,-,0.1,-,0.4,-,-,-
Josh Wright,-,2,0.6,0.1,0.8,-,0.5,1
Shilow Tracey,1,1,0.4,0.9,0.7,0.1,0.5,1
Alan McCormack,-,-,0.5,0.4,1.7,-,0.5,0.7
Freddie Price,1,1,0.5,0.4,0.3,-,0.6,1.4
Michael Folivi,5,1,0.4,0.4,0.6,0.3,0.9,1.6
Julien Lamy,-,2,0.6,1.1,1.2,-,0.7,2.9
Remeao Hutton,-,1,0.5,0.6,0.1,-,0.2,1
Callum Whelan,-,2,0.8,0.4,0.4,-,0.7,1.2
Mark Oxley,-,-,0.1,-,0.2,-,-,0.1
Ellis Chapman,-,-,0.2,0.3,0.2,-,0.1,0.7
Max Hunt,-,-,-,-,-,-,-,-
Filipe Morais,1,-,1,0.6,0.5,-,0.5,0.8
David Longe-King,-,-,-,-,0.5,-,0.1,0.4
John McAtee,1,2,0.6,0.3,0.5,0.2,0.7,1.3
Harry Kyprianou,-,-,0.2,-,1.2,-,1.2,1.2
Marcus Dinanga,1,-,0.7,0.3,1.5,0.3,0.5,2.8
Luke Spokes,1,-,0.6,0.5,0.4,0.1,0.6,0.8
George Hornshaw,-,-,0.6,-,0.5,-,0.1,0.9
Nigel Atangana,-,2,0.1,0.3,0.3,-,0.3,0.4
Padraig Amond,6,1,0.6,0.1,0.3,0.2,0.5,1
Ajibola Alese,-,-,-,-,-,-,-,0.5
Corey Blackett-Taylor,1,1,0.3,1.1,0.8,0.2,1.5,1.9
Lewis Collins,2,1,0.5,0.4,0.3,0.3,0.9,1.8
Jordan Maguire-Drew,2,1,0.5,0.3,0.3,0.2,0.8,0.7
Luke Gambin,1,2,0.5,0.9,0.2,-,1.5,0.6
Sam Hird,1,-,0.3,-,0.3,-,0.1,0.3
Oliver Crankshaw,1,2,0.2,0.6,0.8,0.2,0.9,1.7
Zachary Dearnley,6,-,0.2,0.3,0.4,0.4,0.7,1.2
Richard Taylor,-,-,0.2,0.2,0.5,-,0.5,0.8
Myles Hippolyte,1,1,0.5,0.5,0.5,0.1,0.4,1.5
Dannie Bulman,-,-,0.2,0.2,0.3,-,0.7,0.3
Caolan Lavery,6,3,0.6,0.3,0.7,0.3,1,1.7
Taylor Allen,-,-,-,0.4,0.6,-,0.6,1
Terrell Egbri,1,2,0.4,0.9,2.1,0.1,1.7,1.2
Tom Lapslie,-,-,0.2,0.1,0.5,-,0.2,0.4
Harry Brockbank,-,-,0.3,0.4,0.5,0.3,0.1,0.8
Ricky Holmes,-,2,0.9,0.4,1.5,0.1,0.9,1.3
Josh Davison,4,-,0.2,0.1,0.7,0.3,0.8,1.7
Andrea Badan,-,1,0.4,0.4,0.6,0.2,0.8,0.5
Tom Elliott,-,-,0.4,0.1,0.2,0.3,0.5,1.1
Tom White,-,-,0.6,0.1,2,-,0.6,0.1
Liam Gordon,-,-,0.6,0.9,1.3,0.3,0.4,0.4
Callum Cockerill-Mollett,-,-,-,0.1,0.5,-,0.5,0.2
Greg Halford,1,-,0.3,0.1,0.8,0.8,0.4,0.8
Stuart Sinclair,-,-,0.2,-,0.5,-,-,0.4
Brendan Kiernan,4,-,0.5,0.6,0.6,0.4,0.9,2.2
Joe Adams,1,1,0.3,0.5,1,-,1,1.2
Mark Ellis,-,-,-,-,0.3,-,0.2,0.2
Jake Caprice,-,-,0.4,0.4,0.4,-,0.4,0.6
Matt Stevens,2,1,0.2,0.2,0.2,-,0.3,0.3
Nicky Maynard,3,-,0.3,0.2,0.6,0.4,1.1,1.4
Stuart Nelson,-,-,-,-,-,-,-,-
Jon Maxted,-,-,-,-,0.1,-,-,-
Nicky Law,1,4,0.9,0.1,-,0.1,0.4,0.8
Frank Vincent,-,-,0.5,0.4,0.5,-,0.8,0.5
Nick Freeman,-,-,0.5,1.1,0.5,-,1.3,1.9
David Sesay,-,-,0.2,0.5,0.8,-,0.4,0.5
Will Dean,-,-,-,-,4.5,-,-,-
Alex Hurst,1,-,0.9,0.7,0.7,0.1,1.1,1.4
Alex Denny,-,-,0.1,-,0.3,-,0.4,0.2
Devarn Green,3,1,0.3,0.4,1.1,0.1,0.8,1.6
Kurtis Guthrie,-,-,0.1,0.3,1.3,-,0.9,1.8
Luke Gambin,-,-,0.5,0.7,0.5,0.3,1.2,1.1
Josh March,-,-,0.5,-,1.5,-,0.5,0.8
Danny Lloyd,3,2,0.5,0.3,0.5,0.4,1.3,1.4
Robbie Willmott,-,-,0.6,0.3,0.3,-,0.1,0.3
Jamie Devitt,1,-,0.8,0.1,0.4,0.1,1,0.1
Matt Green,3,-,0.3,0.1,0.6,0.2,0.4,1.1
Louis Dennis,1,1,0.6,0.3,0.6,-,0.8,1.1
Harvey Knibbs,2,1,0.2,0.2,0.7,0.1,0.3,0.3
Dion Donohue,-,-,0.3,0.5,0.8,-,0.8,0.8
Brad Lyons,1,-,0.2,0.1,0.6,0.1,0.1,0.3
Alex Bass,-,-,-,-,2,-,-,-
Alister Crawford,-,-,0.6,0.1,-,-,0.2,0.8
Jayden Richardson,-,-,0.6,0.6,0.4,0.2,0.7,1.4
Emile Acquah,2,1,0.3,0.2,1,0.2,1.3,2
Scott Burgess,-,-,0.5,0.4,0.5,-,0.9,0.9
Jake Taylor,1,1,0.4,0.7,0.8,-,1.2,1.6
George Boyd,-,1,0.2,0.4,0.3,0.1,0.6,0.4
Connor Kirby,-,-,0.1,0.1,0.6,-,0.3,1
Will Swan,1,-,0.3,0.8,0.2,0.2,0.4,1.4
Jake Taylor,-,1,0.7,0.3,1.6,-,0.7,1.1
Kevin Ellison,3,-,0.2,-,0.2,0.2,0.1,0.4
Dior Angus,4,-,0.4,0.1,1,0.4,1.2,1.6
Saikou Janneh,1,-,1,0.3,0.4,0.1,1,2.3
Tristan Abrahams,4,2,0.5,0.2,0.7,0.4,1.8,1.7
Liam McAlinden,3,3,0.3,0.2,0.2,0.1,0.7,1.2
Femi Akinwande,-,-,0.9,0.3,0.7,-,0.6,1.3
Jay Williams,1,-,0.1,-,1,-,1,1
Owen Windsor,-,-,-,1,-,-,-,-
Matt Rush,1,-,0.3,0.1,0.7,0.6,0.3,1
Taylor Charters,-,1,0.1,0.2,0.3,-,0.2,0.6
Jak Hickman,-,-,0.8,1,0.3,0.3,-,0.5
Teddy Howe,-,-,-,0.7,0.8,-,0.3,0.8
Dylan Mottley-Henry,-,-,0.6,0.2,0.4,0.2,0.5,2.5
Jamie Mascoll,-,-,0.3,0.1,0.7,-,0.1,0.4
Danny Walker-Rice,-,-,1,-,1,-,1,-
Jack Nolan,-,-,1.1,0.1,0.1,-,0.3,0.6
Scott Wilson,-,-,-,0.1,0.3,-,0.2,0.8
Oliver Banks,-,-,0.1,0.3,0.2,-,0.3,0.4
Alfie Bates,-,2,0.4,0.2,0.3,-,0.3,0.7
James Tilley,2,-,0.1,0.6,1.1,0.1,1,1.5
Nathan Ferguson,-,-,0.3,0.1,0.4,-,0.7,1
Keaton Ward,-,-,0.1,-,-,-,-,0.3
Aidan Stone,-,-,-,-,-,-,-,-
Shaun Miller,3,-,0.4,-,0.4,0.1,0.3,0.6
Yoan Zouma,-,-,-,0.5,2,-,0.3,0.8
Miquel Scarlett,-,-,-,0.3,1,-,0.7,1
Jake Scrimshaw,3,-,0.1,0.1,0.4,0.1,0.8,0.6
Dominic Telford,1,-,0.4,0.3,0.4,0.3,0.5,0.9
Inih Effiong,1,-,0.3,0.8,0.7,0.2,0.9,2.1
Jack Rose,-,-,-,0.1,0.2,-,-,0.1
Alex Fisher,2,-,-,-,0.2,0.2,0.4,0.7
Tom Sang,-,-,0.3,0.6,0.3,-,0.8,1
Jordan Hallam,2,-,0.2,-,0.5,-,0.2,0.9
David Nugent,2,2,0.5,0.1,0.3,0.4,0.7,1.2
Sid Nelson,-,-,0.1,-,0.2,-,0.2,0.3
Montel Gibson,2,-,0.5,0.4,0.4,0.7,0.7,1.9
Morgan Ferrier,-,1,0.7,0.4,1.3,0.4,1.2,1.1
Tom Pugh,-,-,-,-,-,-,-,-
Jake Scrimshaw,2,-,0.3,0.1,0.4,0.1,0.7,1.3
Nicky Ajose,-,-,0.3,-,0.3,-,-,-
Bruno Andrade,-,-,0.4,0.4,1,0.2,1.2,1.4
Theo Robinson,3,1,0.3,-,0.2,0.6,0.8,1.9
Jake Turner,-,-,-,0.1,0.1,-,0.1,-
Bright Amoateng,-,-,-,-,-,-,1,-
Joe Ledley,-,-,0.3,-,-,-,-,0.5
Paris Cowan-Hall,-,-,0.1,0.2,0.1,-,0.6,0.5
Danny Guthrie,-,-,0.7,0.1,0.4,-,0.3,0.6
Ruel Sotiriou,1,1,0.7,0.7,0.9,-,1,1.6
Danny Whitehead,-,-,0.3,0.1,0.3,0.1,0.3,1
Nya Kirby,-,-,0.2,0.3,0.2,-,0.8,1.3
Leon Davies,-,-,0.5,0.1,0.2,-,0.4,0.2
Mackenzie Chapman,-,-,-,-,1,-,-,-
Nile Ranger,-,-,-,-,-,-,1,1
Jack Roles,-,-,0.5,-,1.5,-,-,1
Jack Hindle,-,-,-,-,1.5,-,1,0.5
Stefan Payne,1,1,0.2,0.3,1.1,0.4,1.2,2.2
Mark Cullen,2,-,0.3,0.2,0.4,0.3,0.3,0.9
Jayden Reid,-,-,-,1,-,-,-,3
Josh Wright,1,-,0.6,-,0.3,-,0.1,-
Tom Walker,-,-,0.1,0.6,0.1,-,-,0.9
Zeli Ismail,-,-,-,0.7,-,0.7,0.3,1.7
Matt Stevens,1,-,0.2,0.1,0.4,0.3,0.3,1.3
Sam Ashford,-,-,0.1,0.1,0.8,-,0.5,1.5
Jaden Charles,-,-,0.5,-,-,-,0.5,0.5
Josh Dixon,-,-,-,-,0.5,-,-,-
Ben Seymour,1,-,0.1,-,0.5,0.2,0.4,0.6
Ira Jackson Jr,3,-,0.2,0.2,0.6,0.2,0.8,2.1
Reuben Reid,2,-,0.5,-,0.3,0.3,0.7,1.2
Aaron Jarvis,2,-,0.2,0.1,0.9,0.5,0.2,2.5
Jordan Thomas,-,-,-,1,1,-,-,1
Michael Klass,-,-,-,-,0.5,-,-,0.5
Davide Rodari,1,-,-,0.2,0.6,0.2,0.2,0.6
Serhat Tasdemir,-,-,0.1,0.1,0.4,0.1,0.3,1.5
Jayden Reid,-,-,0.5,0.3,0.3,-,0.5,1
Brandon Comley,-,-,0.4,0.2,1.1,-,0.8,0.2
Joshua Bohui,1,-,0.2,0.1,0.5,-,0.3,0.2
Tyrone Marsh,-,-,0.6,0.2,0.7,-,0.4,2
Luke Armstrong,-,-,0.5,-,1.3,-,0.8,0.5
Tarryn Allarakhia,-,1,0.3,0.5,0.6,0.1,0.8,1.2
Ben Pringle,-,1,0.8,-,0.2,-,0.3,1
Sean Scannell,-,-,0.1,0.6,0.2,-,0.6,1.1
Mace Goodridge,-,-,-,-,-,-,-,0.5
Brandon Goodship,1,-,0.5,0.3,0.4,0.2,0.6,1.1
Alex Denny,-,-,-,-,0.2,-,0.3,0.2
Isaac Hutchinson,-,2,0.4,-,0.1,-,0.6,0.8
Alfie Williams,-,-,-,-,1,-,-,-
Aramide Oteh,1,1,0.3,0.1,0.6,0.1,0.5,1.5
Ashley Baker,-,-,-,-,0.8,-,0.3,0.3
Kazaiah Sterling,-,-,0.4,0.3,1.1,0.4,0.9,1.2
Dimitri Sea,-,-,0.1,0.4,0.1,-,0.5,0.6
Joe Bunney,-,-,0.6,0.4,0.4,-,0.6,0.6
Kian Scales,1,-,0.2,0.1,0.2,0.1,0.3,1
Jake Burton,-,-,0.5,0.5,0.5,-,-,1
Sam Smith,-,-,-,-,0.6,0.8,1.2,2
Virgil Gomis,-,-,0.2,0.2,0.6,0.2,0.2,1.2
Ethan Walker,-,-,0.6,0.2,0.1,0.1,0.5,0.6
Marcus Maddison,-,-,0.4,0.3,0.9,-,0.7,1.2
Junior Tchamadeu,-,-,0.2,0.5,0.3,-,0.5,1
Emmanuel Dieseruvwe,-,-,-,0.1,0.6,0.3,0.7,0.9
Gavin Reilly,-,-,0.1,0.1,0.3,0.1,0.7,0.4
James Dayton,-,-,0.3,0.1,0.4,-,0.3,0.3
Billy Crellin,-,-,-,-,0.3,-,-,0.1
Jordan Stevens,-,-,0.2,0.2,0.1,0.1,0.2,0.6
Harry Phillips,-,-,1,-,1,-,-,-
Martin Smith,-,-,0.3,-,0.5,-,0.5,0.5
Marcus Barnes,-,-,0.1,0.4,0.5,0.5,0.6,1.1
Mitchell Roberts,-,-,-,-,-,-,-,0.8
Josh Andrews,-,-,0.3,-,-,-,-,-
Matthew Foulds,-,-,-,0.7,-,-,0.3,0.3
Luis Adlard,-,-,0.7,0.3,-,-,0.3,0.3
Harry Vaughan,-,-,0.2,0.2,0.5,-,0.3,0.5
Zak Elbouzedi,-,-,0.4,0.2,0.3,0.1,0.3,0.7
Oliver Sarkic,-,-,0.3,-,-,-,-,0.3
Louis Boyd,-,-,1,-,-,-,-,-
Luke Hallett,-,-,-,-,-,-,-,-
Harry McKirdy,-,-,0.4,0.6,0.3,0.3,1.4,1.6
Indiana Vassilev,-,-,-,0.3,0.3,-,0.3,0.8
Stefan Payne,-,-,-,-,0.3,-,0.5,-
Charlie Kelman,-,-,0.7,0.7,-,-,1,1.7
Eren Kinali,-,-,-,-,-,-,0.5,1
Harvey Sayer,-,-,-,-,0.5,-,-,0.3
Jack Evans,-,-,0.5,-,0.5,-,0.5,1
Austin Samuels,-,-,0.1,0.5,0.3,0.4,1,1.2
Mustapha Olagunju,-,-,-,-,-,-,0.2,0.7
Sammie McLeod,-,-,-,-,-,-,-,-
Shawn McCoulsky,-,-,-,-,-,-,-,-
Louis Walsh,-,-,-,0.4,0.2,-,0.4,1.2
Alex Addai,-,-,0.1,0.3,0.1,0.1,0.3,0.5
Derick Osei Yaw,-,-,0.1,0.2,0.5,0.2,0.5,0.8
Joseph Starbuck,-,-,0.2,0.2,0.2,-,0.2,0.5
Alhagi Sisay,-,-,-,-,-,-,-,1
Jacob Mellis,-,-,0.7,-,-,-,-,0.3
Jayden Sweeney,-,-,-,-,-,-,-,-
Tristan Abrahams,-,-,0.1,0.1,0.2,0.1,0.8,0.6
Ronan Darcy,-,-,-,0.1,-,0.1,0.6,0.3
Harry Kite,-,-,0.3,-,-,-,1,0.5
Jahmal Hector-Ingram,-,-,-,-,-,-,-,1
Oliver Coker,-,-,-,-,-,-,-,-
Junior Luamba,-,-,-,-,-,-,-,2
Harry Jessop,-,-,-,-,-,-,-,0.3
Billy Cracknell,-,-,-,-,-,-,-,-
Jackson Longridge,-,-,-,-,-,-,-,-
Joe Willis,-,-,-,-,-,-,-,-
Joey Jones,-,-,-,-,-,-,-,-
Lewis Bell,-,-,-,-,-,-,-,-
Marley Marshall,-,-,-,-,-,-,-,-
Thomas Stagg,-,-,-,-,-,-,-,1
Micah Obiero,-,-,0.3,0.3,-,-,0.3,0.3
Connor Malley,-,-,0.3,-,-,-,-,-
Cedwyn Scott,-,-,-,-,0.1,-,0.4,0.3
Charlie Jolley,-,-,-,-,0.5,-,0.5,-
Jordan Dyer,-,-,-,-,-,-,-,-
Olufela Olomola,-,-,-,-,0.4,-,0.6,1
Mikael Ndjoli,-,-,-,-,-,-,-,-
Jorge Sikora,-,-,-,-,1,-,-,1
Lewis Butroid,-,-,-,-,-,-,-,-
Rob Howard,-,-,-,-,-,-,-,1
Matt Young,-,-,-,-,-,-,-,1
Kenny Coker,-,-,-,-,-,-,1,1
Scott Flinders,-,-,-,-,-,-,-,-
Andrew Dallas,-,-,-,-,1,-,-,1
Daniel Bramall,-,-,0.3,-,0.7,0.3,0.3,1
Rumarn Burrell,-,-,-,-,-,-,-,0.5
Callum Gribbin,-,-,-,-,-,-,-,1
Jake Wright,-,-,-,-,0.5,-,-,0.5
Will Sutton,-,-,-,-,-,-,-,1
Kenan Dunnwald-Turan,-,-,0.4,-,0.6,0.8,1,0.8
Finlay Hurford-Lockett,-,-,-,-,-,2,1,-
Sam Russell,-,-,-,-,0.2,-,-,-
Ricardo German,-,-,0.3,0.3,0.3,-,0.5,2
Lewis Gard,-,-,-,-,1,-,0.7,0.3
Mark Wright,-,-,-,-,-,-,-,-
Bilel Mohsni,-,-,1,-,-,-,-,-
Isaac Hutchinson,-,-,-,-,1.5,-,2,4
Alistair Smith,-,-,-,-,-,-,-,1
Aaron O'Driscoll,-,-,-,-,-,-,-,-
