Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Nikola Vukcevic,-,-,0.3,0.2,0.5,-,0.1,0.2
Paulo Gazzaniga,-,-,0.1,-,0.1,-,-,-
Abdoulaye Diaby,-,-,1,-,-,-,1,-
Emre Mor,-,-,0.3,1.5,1.2,0.5,1.2,1.6
Jon Pacheco Dozagarat,-,-,-,1,-,-,-,-
Juan Pérez,-,-,-,-,-,-,-,-
Víctor Díaz,-,2,0.5,0.1,0.1,-,0.1,0.2
Pedro León,1,2,0.8,0.6,0.4,0.2,0.3,1.3
Martín Aguirregabiria,-,1,0.5,0.1,0.9,-,0.2,0.5
Xabier Etxeita,-,-,0.1,0.1,0.2,-,-,0.5
Óscar Rodríguez,-,-,0.6,0.6,0.6,-,0.4,0.7
Iván Marcone,-,-,0.3,0.4,0.6,-,0.4,0.6
Martín Montoya,-,-,0.8,1,0.2,-,0.2,1
Darko Brasanac,2,-,0.3,0.3,0.4,0.1,1,0.7
Sergi Guardiola,1,2,0.4,0.9,1.4,0.4,1.4,2.1
Miguel Ángel Atienza,-,-,0.3,0.1,0.2,-,0.4,0.4
William Carvalho,2,-,0.3,0.7,0.4,-,0.4,0.6
Eliaquim Mangala,-,-,-,0.1,0.3,0.3,0.1,-
Fran Beltrán,3,-,0.1,0.3,0.3,-,0.4,0.6
Asier Villalibre,4,2,0.4,0.1,0.9,0.2,0.8,1.2
Tachi,-,-,0.2,-,1.2,-,-,0.2
Takefusa Kubo,1,1,0.5,0.8,1.2,0.2,1.1,1.8
Jony,-,2,0.9,0.8,0.4,-,0.7,1.5
Takashi Inui,1,-,0.5,0.9,0.6,0.3,0.8,1.9
Roberto Navarro,-,-,1,-,1,-,2,-
Martín Merquelanz,-,1,0.7,0.5,1,0.2,0.6,1.1
Unai Vencedor,-,-,0.3,0.3,0.8,-,0.4,0.6
Francis Coquelin,-,-,0.2,0.5,0.7,-,0.3,0.3
Sofian Chakla,-,-,0.1,-,1.4,-,0.1,0.4
Bryan Gil,-,-,-,-,-,-,-,1
Andrés Fernández,-,-,-,0.2,0.3,-,-,0.1
Erick Cabaco,-,-,-,-,1,0.1,-,0.4
Sergio Álvarez,-,-,0.2,0.3,0.6,-,0.4,0.8
Iñigo Vicente,-,-,1.3,1,-,-,-,-
Pere Pons,2,-,0.3,0.4,0.8,-,0.6,1.1
Jonás Ramalho,-,-,0.2,0.6,0.4,-,0.2,0.2
Javi Martínez,1,1,0.5,0.5,0.5,-,0.2,0.7
Recio,1,-,0.8,0.5,1.1,-,0.4,1.1
Deyverson,1,3,0.4,0.3,0.9,0.4,0.4,1.2
Manu Vallejo,5,-,0.2,0.3,0.7,0.1,0.4,1.2
Martin Braithwaite,2,2,0.4,0.3,0.7,0.5,0.6,1.1
Fede San Emeterio,-,-,0.2,0.1,0.7,-,0.2,0.2
Yunus Musah,1,-,0.3,1,0.9,0.1,0.6,1.4
Salvi Sánchez,2,-,0.6,0.4,1,0.3,0.8,1.8
Geoffrey Kondogbia,-,-,0.2,0.4,0.5,-,0.1,0.1
Tomás Vaclik,-,-,-,-,0.4,-,-,-
Oriol Rey,-,-,-,-,-,-,-,-
Iván Alejo,1,1,0.5,0.6,1,0.2,0.6,1.2
Carlos Fernández,1,2,0.5,0.4,0.8,-,0.7,1.7
Riqui Puig,1,-,0.4,0.4,0.7,-,-,0.5
Unai Simón,-,-,-,-,0.1,-,-,0.1
