Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Kamran Aliev,1,-,0.5,0.4,0.5,0.1,0.8,1.4
Sergey Serchenkov,1,1,0.4,0.1,0.7,0.1,0.6,0.7
Mikhail Merkulov,-,-,0.4,0.2,0.8,-,0.4,0.8
Ambroise Oyongo,-,-,-,-,1,-,-,-
Adolfo Gaich,-,1,0.6,-,0.1,0.2,0.2,0.7
Dmitri Sysuev,-,2,0.3,0.1,0.7,0.2,0.3,0.5
Ruslan Kambolov,-,1,0.3,-,0.5,-,-,0.2
Kirill Folmer,-,-,0.5,0.2,0.3,0.2,0.3,0.5
Nikita Kalugin,-,-,-,-,-,-,-,-
Giorgi Shelia,-,-,-,-,0.3,-,-,-
Roman Emelyanov,-,-,0.1,0.4,0.8,-,0.4,0.3
Luka Djordjevic,2,-,0.6,0.3,1.6,0.4,1.3,1.6
Zuriko Davitashvili,-,-,-,-,0.5,-,0.5,-
Leon Musaev,-,-,-,-,-,-,-,0.7
Emiliano Rigoni,-,-,0.3,-,0.3,-,-,0.7
Konstantin Rausch,1,-,0.5,-,-,-,-,-
Roman Minaev,-,-,0.3,0.5,0.8,-,1,1.3
Sergey Chibisov,-,-,1,-,-,-,-,-
Vyacheslav Litvinov,-,-,-,-,-,-,0.5,0.5
Ivan Ignatyev,2,2,0.5,0.1,0.5,0.1,0.6,1.1
Mukhammad Sultanov,-,-,0.4,-,0.8,0.2,0.8,1.8
Dmitriy Poloz,1,-,1.3,-,-,0.3,1,1.3
Igor Konovalov,-,-,0.5,0.2,0.3,-,0.2,-
Artur Nigmatullin,-,-,-,-,0.1,-,-,-
Jaka Bijol,-,-,-,-,-,-,-,0.2
Dmitriy Tarasov,-,-,0.3,-,0.1,-,0.1,0.1
Anton Terekhov,-,-,0.1,0.5,0.7,-,0.5,1.5
Aleksandr Golovnya,-,-,1,-,-,-,-,-
Andrei Murnin,-,-,0.3,-,1,-,-,0.3
Igor Bezdenezhnykh,-,-,0.4,0.3,0.8,0.1,0.1,0.9
Vlasdilav Yakovlev,-,-,0.5,-,-,-,-,-
Slobodan Rajkovic,-,-,0.2,0.2,-,-,0.2,0.4
Maksim Turischev,-,-,-,-,-,-,-,-
Nikita Belousov,-,-,-,0.5,-,-,0.5,-
Vladimir Moskvichev,-,-,-,-,-,-,-,-
Vladimir Medved,-,-,0.3,0.7,0.7,-,0.3,0.3
Idris Umaev,-,-,0.5,0.3,0.3,-,-,0.5
Aleks Matsukatov,-,-,0.2,0.5,0.5,-,0.5,1.2
Danila Emelyanov,-,-,-,-,0.7,0.7,-,-
Olivier Thill,-,-,1.5,0.2,0.8,0.2,1.7,1
Andrey Bokovoy,-,-,-,-,-,0.5,0.5,0.5
Arseni Logashov,-,-,-,-,0.3,-,-,0.3
Andrés Ponce,-,-,0.6,0.2,0.6,0.6,0.3,1.7
Alvi Adilkhanov,-,-,-,-,-,-,-,-
Ivan Kuzmichev,-,-,-,-,-,-,-,-
Nikita Karmaev,-,-,-,-,0.2,-,0.2,-
Maksim Volodko,-,-,0.3,0.3,0.5,-,0.3,0.8
Farkhod Vasiev,-,1,0.3,-,0.3,-,0.2,0.2
Vitaliy Balashov,-,-,0.2,-,0.7,-,0.5,0.3
Amir Adouyev,-,-,-,0.1,0.3,-,0.3,0.6
Danil Lipovoy,-,-,0.1,0.4,0.5,-,0.5,0.8
Aleksey Chernov,-,-,-,-,-,-,-,1
David Karaev,-,-,0.2,0.5,0.5,0.5,0.5,0.8
Anton Kilin,-,-,0.5,0.2,0.9,-,0.5,0.6
Kirill Kolesnichenko,-,-,0.5,0.5,0.5,-,-,0.5
Oleg Nikolaev,-,-,0.3,-,0.3,-,0.8,1
Said Akhmaev,-,-,-,-,0.5,-,-,0.5
Ruslan Litvinov,-,-,-,-,-,-,-,0.2
Islam Alsultanov,-,-,-,0.1,0.1,0.1,0.4,0.6
Gela Zaseev,-,-,-,-,-,-,-,-
Grigory Morozov,-,-,0.3,-,-,-,-,0.7
Kirill Klimov,-,-,-,0.3,0.3,-,0.7,0.7
Saba Sazonov,-,-,-,-,-,-,-,-
Marko Dugandzic,1,-,-,0.1,0.3,0.3,0.5,0.6
Vladimir Obukhov,-,-,0.4,-,0.7,-,0.3,0.7
Aleksandr Dolgov,-,-,-,0.2,-,-,-,0.2
Erik Vardanyan,-,-,-,-,-,-,1,-
Mohammed Rabiu Al-Hassan,-,-,-,-,-,-,-,-
Mikhail Ignatov,-,-,-,-,-,-,-,-
Ylldren Ibrahimaj,-,-,0.2,-,-,0.2,-,0.8
Guram Adzhoev,-,-,0.2,-,0.2,-,0.2,0.4
Beka Mikeltadze,-,-,0.2,0.3,0.3,-,0.3,1
Khalid Kadyrov,-,-,-,-,0.2,-,0.4,0.4
Maksim Kutovoi,-,-,0.6,-,0.1,-,0.7,0.6
Artem Maksimenko,-,-,0.3,-,0.3,0.3,1,0.7
Guus Til,-,-,-,-,0.3,-,-,0.3
Akmal Bakhtiyarov,-,-,-,-,1,-,-,2
Dmitri Markitesov,-,-,-,0.2,-,-,-,0.3
Ilya Pomazun,-,-,-,-,-,-,-,-
Ivelin Popov,-,-,-,-,1,-,-,-
Rizvan Utsiev,-,-,-,-,-,-,-,-
Oston Urunov,-,-,0.1,0.4,0.5,-,1.1,0.6
Igor Gorbatenko,-,-,0.2,0.3,0.1,0.1,0.9,0.8
Zurab Gigashvili,-,-,-,-,0.1,-,0.1,0.3
Andrés Vombergar,-,-,-,-,1,0.7,0.7,1.7
Nikolay Titkov,-,-,-,-,-,-,0.3,-
Aleksandr Gapechkin,-,1,1,-,-,-,-,-
Denis Terentjev,-,-,-,-,-,-,-,-
Kirill Dontsov,-,-,-,-,-,-,-,-
Mikhail Ageev,-,-,-,-,-,-,-,-
Reziuan Mirzov,-,-,-,-,-,-,-,-
Parfait Bizoza,-,-,-,0.1,0.1,-,0.3,0.1
Tigran Avanesyan,-,-,0.3,-,0.3,-,-,0.3
Igor Shkolnik,-,-,-,-,-,-,-,0.3
Konstantin Kovalev,-,-,-,-,-,-,-,-
Roman Minaev,-,-,-,-,0.3,-,0.8,-
Evgeniy Tatarinov,-,-,-,-,-,-,0.3,-
Nikita Drozdov,-,-,0.1,-,-,-,-,0.3
Akhmed Alibekov,-,-,-,-,1.5,-,1.5,2
Aleksandr Saplinov,-,-,-,-,1,-,-,-
Stanislav Krapukhin,-,-,-,-,-,-,-,0.7
Lameck Banda,-,-,-,-,0.5,-,1,2
Aleksandr Smirnov,-,-,-,-,-,-,-,-
Kirill Kosarev,-,-,0.3,-,-,0.7,0.3,0.3
Giorgi Arabidze,-,-,-,0.3,-,-,-,0.3
Gamid Agalarov,-,-,-,-,1.6,-,0.2,0.4
Moris Nusuev,-,-,-,-,-,-,-,-
Anri Khagush,-,-,-,-,0.6,-,-,1.2
Chingiz Magomadov,-,-,-,-,1,-,0.5,-
David Tosevski,-,-,-,-,0.3,-,0.3,0.3
Mikalay Signevich,-,-,-,-,0.5,-,2,1.5
Ilya Vorobjov,-,-,-,-,-,-,1,-
Nikita Iosifov,-,-,-,-,-,-,-,0.5
Nikita Chagrov,-,-,-,-,-,-,-,-
Pavel Mogilevets,-,-,-,-,-,-,-,1
Evgeni Chabanov,-,-,-,-,-,-,0.7,0.3
Dmitri German,-,-,0.3,0.3,0.3,-,0.3,0.3
Aleksandr Yerkin,-,-,-,0.5,0.5,-,-,0.5
Abubakar Kadyrov,-,-,-,-,-,-,-,-
Egor Prutsev,-,-,-,-,-,-,-,-
Stepan Oganesyan,-,-,-,-,-,-,-,1
Arsen Adamov,-,-,-,0.3,0.3,-,-,-
Mikhail Lysov,-,-,-,-,1,-,-,-
Nikolay Zlobin,-,-,-,-,2,-,-,1
Dmitri Vershkov,-,-,-,-,-,-,-,-
Danil Kazantsev,-,-,-,-,0.3,-,0.3,-
Ivan Konovalov,-,-,1,-,-,-,-,-
Maksim Rudakov,-,-,-,-,-,-,-,-
