Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Onur Kaya,KV Mechelen, 35, AM(C),,,3(23),510,-,-,2,-,0.3,78.7,-,-,6.16
Thomas Van den Keybus,Club Bruges, 20, Midfielder,,,0(2),32,-,-,-,-,-,92.6,-,-,6.16
Jeremy Cijntje,Waasland-Beveren, 23, Forward,,,0(4),106,-,-,-,-,0.5,53.6,1,-,6.16
Francois Marquet,Oostende, 26, Midfielder,,,3(9),304,-,-,-,-,0.4,68,0.1,-,6.15
Din Sula,Waasland-Beveren, 23, Forward,,,0(6),104,1,-,1,-,0.8,66.7,-,-,6.15
Victor Wernersson,KV Mechelen, 25, D(L),,,7(1),583,-,-,-,-,0.3,76.3,0.4,-,6.15
Frank Tsadjout,Sporting Charleroi, 21, Forward,,,0(3),21,-,-,-,-,0.3,84.6,0.3,-,6.14
Pierre Dwomoh,Genk, 16, Midfielder,,,0(2),8,-,-,-,-,-,71.4,0.5,-,6.14
Nelson Balongo,St.Truiden, 22, Forward,,,0(7),68,1,-,-,-,0.3,75,0.3,-,6.13
Nabil Dirar,Club Bruges, 35, D(LR),M(CR),,0(2),25,-,-,-,-,0.5,55.6,0.5,-,6.13
Eike Bansen,Zulte Waregem, 23, GK,,,6,540,-,-,-,-,-,65.4,0.3,-,6.13
Thibo Somers,Cercle Bruges, 22, Midfielder,,,2(19),379,1,-,3,-,0.5,57.3,0.8,-,6.13
Muhammed Badamosi,Kortrijk, 23, Forward,,,0(2),26,-,-,-,-,0.5,66.7,1.5,-,6.13
Jovan Stojanovic,Kortrijk, 29, Forward,,,1(20),294,-,-,2,-,0.1,64.2,0.4,-,6.11
Yonas Malede,Gent, 21, Forward,,,0(5),68,-,-,-,-,0.8,87.9,-,-,6.11
Andreas Beck,Eupen, 34, D(LR),M(R),,1(18),303,-,-,2,-,0.1,75,0.2,-,6.11
Yani Van Den Bossche,Kortrijk, 20, Midfielder,,,0(8),72,-,-,-,-,-,69.2,-,-,6.10
Anthony Descotte,Sporting Charleroi, 17, Forward,,,0(1),14,-,-,-,-,-,50,1,-,6.10
Luqman Hakim,Kortrijk, 19, Forward,,,0(1),16,-,-,-,-,-,55.6,-,-,6.10
Benjamin Van Durmen,Royal Excel Mouscron, 24, Midfielder,,,4(3),398,-,-,1,-,0.3,82.9,0.6,-,6.09
Benjamin Nygren,Genk, 19, AM(R),,,1(2),82,-,-,-,-,1,79.5,-,-,6.08
Alexander Maes,Beerschot, 29, Midfielder,,,0(1),12,-,-,-,-,-,66.7,-,-,6.08
Jarne Steuckers,St.Truiden, 19, Forward,,,1(5),203,-,-,-,-,0.2,81.4,-,-,6.08
Denzel Jubitana,Waasland-Beveren, 22, Midfielder,,,0(5),37,-,-,-,-,0.8,86.7,-,-,6.07
Djihad Bizimana,Waasland-Beveren, 24, Midfielder,,,3(3),311,-,-,1,-,0.5,79.8,0.3,-,6.07
Abdul Ajagun,Kortrijk, 28, AM(CR),,,0(3),50,-,-,-,-,0.3,89.5,-,-,6.07
Cedric Omoigui,Royal Excel Mouscron, 26, Forward,,,0(1),6,-,-,-,-,-,-,1,-,6.07
Lukasz Teodorczyk,Sporting Charleroi, 30, FW,,,0(15),288,-,-,2,-,1.3,63.8,1.1,-,6.07
Gregory Grisez,Beerschot, 31, Defender,,,0(2),20,-,-,-,-,-,18.2,1,-,6.07
Enes Saglik,Royal Excel Mouscron, 29, Midfielder,,,0(2),22,-,-,-,-,-,83.3,-,-,6.06
Eddy Sylvestre,Standard Liege, 21, AM(R),,,1,54,-,-,-,-,1,57.9,2,-,6.06
Felipe Avenatti,Royal Antwerp, 28, FW,,,0(4),23,-,-,-,-,0.3,57.1,0.5,-,6.06
Daan Vekemans,OH Leuven, 21, Forward,,,2(12),254,-,-,1,-,0.2,63.8,0.2,-,6.05
Aboubakar Keita,OH Leuven, 23, DMC,,,0(3),49,-,-,-,-,-,81.3,0.7,-,6.05
Arne Cassaert,Cercle Bruges, 20, Defender,,,1(1),91,-,-,-,-,-,68,0.5,-,6.05
Maximiliano Caufriez,Waasland-Beveren, 24, D(CR),,,4,360,-,-,2,1,0.3,86.6,-,-,6.04
Bryan Limbombe Ekango,Genk, 20, Forward,,,0(4),41,-,-,-,-,0.3,66.7,-,-,6.04
Stefan Milosevic,Waasland-Beveren, 24, Midfielder,,,1(2),82,-,-,-,-,-,61.5,0.7,-,6.04
Ken Nkuba,Sporting Charleroi, 19, Midfielder,,,1(10),87,-,-,2,-,0.4,55.6,-,-,6.04
Alimami Gory,Cercle Bruges, 24, Forward,,,0(2),32,-,-,-,-,-,33.3,-,-,6.04
Capita,Royal Excel Mouscron, 19, Forward,,,0(3),48,-,-,1,-,0.3,54.5,-,-,6.02
Andy King,OH Leuven, 32, M(C),,,0(1),18,-,-,-,-,-,79.2,-,-,6.02
Gary Magnée,Eupen, 21, Defender,,,1(1),71,-,-,-,-,-,77.8,0.5,-,6.02
Kristian Arnstad,Anderlecht, 17, Midfielder,,,1(1),116,-,-,1,-,-,85.7,0.5,-,6.02
Levi Malangu,Sporting Charleroi, 18, Defender,,,0(1),13,-,-,-,-,-,-,-,-,6.02
Christophe Diandy,Sporting Charleroi, 30, Midfielder,,,0(1),3,-,-,-,-,-,100,-,-,6.01
Charles-Andreas Brym,Royal Excel Mouscron, 22, Forward,,,2(5),198,-,-,1,-,0.1,66.7,0.1,-,6.01
Isaac Asante,OH Leuven, 18, Midfielder,,,3(2),198,-,-,1,-,0.4,79,0.4,-,6.00
Emmanuel Sowah,Eupen, 23, Defender,,,0(2),2,-,-,-,-,-,-,-,-,6.00
Mèmè Placca Fessou,Beerschot, 26, Forward,,,0(1),1,-,-,-,-,-,40,-,-,6.00
Nick Gillekens,Royal Excel Mouscron, 25, Goalkeeper,,,1,1,-,-,1,-,-,-,-,-,6.00
Reda Akbib,Sporting Charleroi, 20, Defender,,,0(1),3,-,-,-,-,-,100,-,-,6.00
Ivan Goranov,Sporting Charleroi, 28, Defender,,,0(2),3,-,-,-,-,-,66.7,-,-,6.00
Antoine Colassin,Anderlecht, 20, Midfielder,,,1(6),167,-,-,3,-,0.9,70.6,-,-,5.99
Calvin Dekuyper,Cercle Bruges, 21, Midfielder,,,0(2),36,-,-,-,-,-,65,1,-,5.99
Jérémy Perbet,OH Leuven, 36, FW,,,0(2),42,-,-,-,-,1.5,80,0.5,-,5.99
David Mukuna-Trouet,Beerschot, 19, Forward,,,0(7),53,-,-,-,-,0.1,55.6,0.6,-,5.98
Idrissa Sylla,Zulte Waregem, 30, FW,,,0(2),15,-,-,-,-,-,66.7,0.5,-,5.98
Sindri Guri,Oostende, 27, Forward,,,0(3),26,-,-,-,-,-,25,-,-,5.98
Antoine Colassin,Zulte Waregem, 20, Midfielder,,,0(10),151,-,-,-,-,0.4,86.2,0.1,-,5.97
Daam Foulon,Waasland-Beveren, 22, D(L),,,0(1),17,-,-,-,-,-,50,-,-,5.97
Tom Van Hyfte,OH Leuven, 35, M(CL),,,0(1),49,-,-,-,-,-,81.8,-,-,5.97
Youssuf Sylla,Zulte Waregem, 18, Forward,,,1(2),80,-,-,-,-,-,68.8,-,-,5.96
Aldom Deuro,Cercle Bruges, 20, Midfielder,,,0(1),1,-,-,-,-,-,66.7,-,-,5.96
Elias Sierra-Cappelleti,Genk, 19, Midfielder,,,0(1),9,-,-,-,-,-,86.7,-,-,5.96
Jonathan Bolingi,Royal Antwerp, 26, FW,,,0(1),16,-,-,-,-,-,-,2,-,5.96
Tom Reyners,Waasland-Beveren, 21, Midfielder,,,0(1),27,-,-,-,-,-,66.7,-,-,5.95
Rocky Bushiri,Eupen, 21, D(C),,,1,73,-,-,-,-,-,92.6,-,-,5.93
William Bianda,Zulte Waregem, 21, D(C),,,6(1),488,-,-,1,1,0.6,87.7,1,-,5.92
George Broadbent,Beerschot, 20, Midfielder,,,0(2),6,-,-,-,-,-,25,-,-,5.92
Guy Mbenza,Royal Antwerp, 21, Forward,,,0(1),20,-,-,-,-,1,-,-,-,5.91
Brent Gabriël,Waasland-Beveren, 22, Goalkeeper,,,2,180,-,-,-,-,-,48.8,-,-,5.90
Kawin Thamsatchanan,OH Leuven, 31, Goalkeeper,,,0(1),45,-,-,-,-,-,90,-,-,5.85
El Hadji Arfang Gueye,Royal Excel Mouscron, 21, Defender,,,2(1),134,-,-,-,1,0.7,55.3,1.3,-,5.76
Rocky Bushiri,KV Mechelen, 21, D(C),,,6,512,-,-,3,-,0.5,87.6,1.3,-,5.73
Mikael Soisalo,Zulte Waregem, 23, Midfielder,,,1(1),63,-,-,-,-,0.5,65.4,-,-,5.65
