Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Willian,Ceara, 28, DMC,,,1,90,-,-,-,-,1,83.3,2,-,6.63
Jean Mota,Santos FC, 27, D(L),M(CLR),,1,90,-,-,-,-,2,87.1,1,-,6.62
Rafael Thyere,Sport Recife, 28, D(C),,,1,90,-,-,1,-,1,96,1,-,6.58
Guga,Atletico MG, 22, D(R),M(R),,1,88,-,-,-,-,-,80,2,-,6.55
Zé Rafael,Palmeiras, 27, M(CLR),,,0(1),28,-,-,-,-,-,75,1,-,6.55
Felipe,Fortaleza, 27, DMC,,,1,84,-,-,-,-,3,91.4,-,-,6.55
Rafael Forster,Juventude, 30, D(CL),DMC,,1,90,-,-,-,-,-,78.4,5,-,6.55
Thiago Neves,Sport Recife, 36, AM(CR),FW,,1,85,1,-,-,-,2,89.3,-,-,6.55
Pedro Perotti,Chapecoense AF, 23, Midfielder,,,1,65,-,-,-,-,2,100,-,-,6.54
Alyson,Juventude, 25, D(L),,,1,90,-,-,1,-,1,50,5,-,6.53
Luan Santos,Sao Paulo, 22, DMC,,,1,90,-,-,-,-,-,95.8,-,-,6.52
Lucas Crispim,Fortaleza, 26, AM(CL),,,1,88,-,-,1,-,2,89.7,1,-,6.52
Thiago Santos,Gremio, 31, DMC,,,1,90,-,-,1,-,-,84.3,4,-,6.52
Marcão Silva,Sport Recife, 30, DMC,,,1,90,-,-,-,-,-,80.5,2,-,6.51
Tchê Tchê,Atletico MG, 28, M(CR),,,1,90,-,-,-,-,-,91.3,1,-,6.49
Gustavo Scarpa,Palmeiras, 27, D(L),M(CLR),,0(1),29,-,-,-,-,3,87.5,-,-,6.49
João Lucas,Cuiaba, 23, D(R),,,0(1),45,-,-,1,-,1,90,-,-,6.49
Marinho,Santos FC, 31, AM(CLR),,,1,90,-,-,1,-,6,97.4,4,-,6.49
Vitinho,Flamengo, 27, AM(CLR),FW,,0(1),13,-,-,1,-,1,87.5,-,-,6.49
Felipe Alves,Fortaleza, 33, GK,,,1,90,-,-,1,-,-,67.9,-,-,6.48
Gabriel Pirani,Santos FC, 19, Midfielder,,,1,90,-,-,-,-,1,81.6,-,-,6.48
Gabriel Sara,Sao Paulo, 21, AM(CR),,,1,74,-,-,-,-,-,76.9,1,-,6.48
Fagner,Corinthians, 31, D(R),,,1,90,-,-,-,-,2,83.8,1,-,6.47
Igor Vinícius,Sao Paulo, 24, D(R),,,1,90,-,-,-,-,-,81.7,-,-,6.47
Jefferson Savarino,Atletico MG, 24, AM(CLR),,,1,63,-,-,-,-,1,81.3,-,-,6.47
Everton Ribeiro,Flamengo, 32, AM(CLR),,,1,77,-,-,-,-,-,83.3,-,-,6.45
Tiepo,Chapecoense AF, 23, GK,,,1,90,-,-,-,-,-,66.7,-,-,6.45
Matheus Babi,Athletico Paranaense, 23, FW,,,0(1),31,-,-,-,-,2,57.1,2,-,6.45
Patrick de Paula,Palmeiras, 21, DMC,,,1,62,-,-,1,-,-,80,-,-,6.45
Raul Gustavo,Corinthians, 22, Defender,,,1,90,-,-,-,-,-,85.2,3,-,6.45
Busanello,Chapecoense AF, 22, Defender,,,1,90,-,-,-,-,1,69.8,1,-,6.44
Liziero,Sao Paulo, 23, DMC,,,1,85,-,-,-,-,-,90.9,-,-,6.44
Renato Kayzer,Athletico Paranaense, 25, FW,,,1,60,-,-,-,-,2,90,2,-,6.44
Tomás Cuello,Red Bull Bragantino, 21, AM(L),,,0(1),10,-,-,-,-,1,100,-,-,6.43
Kelvyn,Ceara, 22, Defender,,,1,90,-,-,-,-,1,81.3,-,-,6.42
Bruno Nazário,America MG, 26, AM(CR),,,1,64,-,-,-,-,3,88.9,-,-,6.41
Pablo,Sao Paulo, 28, AM(CLR),FW,,1,56,-,-,-,-,1,76.9,-,-,6.41
Gabriel Novaes,Red Bull Bragantino, 22, Forward,,,0(1),25,-,-,-,-,1,88.9,1,-,6.40
David Terans,Athletico Paranaense, 26, Forward,,,0(1),12,-,1,-,-,-,33.3,-,-,6.39
Geovane,America MG, 22, Midfielder,,,0(1),26,-,-,-,-,-,63.6,-,-,6.39
Hayner,Sport Recife, 25, Defender,,,1,90,-,-,-,-,-,74.2,2,-,6.39
Shaylon,Sao Paulo, 24, D(R),M(CR),,0(1),16,-,-,-,-,1,72.7,1,-,6.38
Tinga,Fortaleza, 27, D(R),,,1,90,-,-,-,-,1,81.6,3,-,6.37
Joao Rojas,Sao Paulo, 31, AM(LR),,,0(1),45,-,-,-,-,1,94.1,-,-,6.37
Mauricio,Internacional, 19, Midfielder,,,1,73,-,-,1,-,2,84.6,-,-,6.37
