Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Emil Riis Jakobsen,Preston, 22, FW,,,17(21),1625,2,1,-,-,0.8,63,1.3,-,6.31
Scott Hogan,Birmingham, 29, FW,,,28(5),2120,7,-,2,-,1.2,68.9,1.1,-,6.31
Harry Arter,Nottingham Forest, 31, M(C),,,8(5),717,-,-,3,-,1.2,84.5,0.2,-,6.31
Lewis Wing,Middlesbrough, 26, M(C),,,4(8),372,2,-,-,-,0.9,58.1,0.6,1,6.31
Marc Navarro,Watford, 25, D(R),,,2(4),219,-,1,1,-,1,68.6,0.3,-,6.31
Jón Dadi Bödvarsson,Millwall, 29, AM(L),FW,,13(25),1378,1,2,1,-,0.6,57.5,2.4,-,6.31
Jasper Moon,Barnsley, 20, Defender,,,1(2),115,-,-,-,-,0.7,70,-,-,6.31
Rabbi Matondo,Stoke, 20, AM(LR),FW,,5(5),535,1,-,-,-,1.1,71.3,0.5,1,6.31
Jayson Molumby,Preston, 21, M(C),,,7(8),677,-,1,2,-,0.3,80.1,0.9,-,6.30
Nathan Baker,Bristol City, 30, D(CL),,,2(1),199,-,1,2,-,0.7,72.2,3.3,-,6.30
Troy Parrott,Millwall, 19, AM(CL),FW,,7(4),604,-,-,-,-,1.4,75,0.7,-,6.30
Joshua King,Bournemouth, 29, AM(CLR),FW,,5(7),584,-,-,-,-,1.2,73.3,0.7,-,6.29
Marcus Forss,Brentford, 21, FW,,,10(32),1202,8,1,3,-,0.9,64.9,0.1,-,6.29
Nnamdi Ofoborh,Wycombe, 21, DMC,,,3(5),314,-,-,-,-,0.4,53.9,0.6,-,6.29
Jan Zamburek,Brentford, 20, AM(C),,,0(6),50,-,1,-,-,-,72.4,0.3,-,6.28
Adama Diakhaby,Huddersfield, 24, AM(LR),FW,,7(9),604,-,1,1,-,0.8,75.4,0.9,-,6.28
Fisayo Dele-Bashiru,Sheff Wed, 20, Midfielder,,,2(6),284,-,-,-,-,0.3,76.9,0.4,-,6.28
Britt Assombalonga,Middlesbrough, 28, FW,,,19(12),1723,5,-,2,-,1.6,67.6,1.5,-,6.27
Andre Gray,Watford, 29, FW,,,14(16),1275,5,1,1,-,1.2,66.7,0.4,1,6.27
Tom Bayliss,Preston, 22, Midfielder,,,2(9),255,1,-,-,-,0.4,74.5,0.6,-,6.27
Luke Thomas,Barnsley, 22, AM(CLR),,,7(12),721,-,-,1,-,0.5,65.6,0.2,-,6.27
Jordan Hugill,Norwich, 28, FW,,,7(24),679,4,-,2,-,0.8,64,1.2,1,6.26
Adam Idah,Norwich, 20, FW,,,1(16),328,3,1,3,1,0.8,63.5,0.2,-,6.26
Lewis Gibson,Reading, 20, D(C),,,7(6),746,-,-,-,-,0.7,71.7,1.8,-,6.26
Sam Vokes,Stoke, 31, FW,,,5(25),811,-,-,-,-,0.8,50.7,2.8,-,6.25
Marcus Bettinelli,Middlesbrough, 29, GK,,,41,3690,-,-,3,-,-,34.1,0.2,-,6.25
Rodrigo Riquelme,Bournemouth, 21, Midfielder,,,2(14),329,1,-,1,-,0.7,77.8,-,-,6.25
Danny Ward,Huddersfield, 29, AM(CL),FW,,6(13),717,1,1,-,-,0.8,69.6,0.9,-,6.24
Mads Bidstrup,Brentford, 20, Midfielder,,,1(5),115,-,-,1,-,0.2,83.5,-,-,6.24
Danny Simpson,Bristol City, 34, D(R),,,3(1),267,-,-,1,-,-,62.9,0.8,-,6.24
Joseph Hungbo,Watford, 21, Midfielder,,,1(4),84,-,-,-,-,0.4,75,0.4,-,6.24
Dominik Frieser,Barnsley, 27, AM(CLR),FW,,27(16),2177,3,2,-,-,0.6,67.2,0.3,-,6.24
Mickel Miller,Rotherham, 25, AM(L),,,6(3),534,-,-,2,1,1,63.8,1,-,6.24
Jiri Skalak,Millwall, 29, AM(LR),,,1(2),97,-,-,-,-,-,69.2,-,-,6.24
Bali Mumba,Norwich, 19, Defender,,,1(3),114,-,-,-,-,0.5,79.1,0.3,-,6.23
Jamie Allen,Coventry, 26, AM(C),,,16(6),1335,1,-,-,-,0.4,83.6,0.5,-,6.23
Liam Cullen,Swansea, 22, FW,,,7(8),599,1,-,-,-,1.1,57.9,1.1,-,6.23
Kieran Sadlier,Rotherham, 26, AM(LR),,,5(10),433,1,1,-,-,0.6,47,0.4,-,6.22
George Thomas,QPR, 24, AM(C),,,5(12),480,-,1,-,-,0.6,75.5,0.3,-,6.22
Kyle Vassell,Rotherham, 28, AM(LR),FW,,6(6),511,-,-,-,-,1.2,55.6,0.9,-,6.22
Jonathan Leko,Birmingham, 22, AM(LR),FW,,15(19),1599,-,-,4,-,0.7,79,0.2,-,6.22
Duane Holmes,Derby, 26, M(CLR),,,7(7),601,1,-,1,-,0.6,74.7,0.1,-,6.22
Patrick Roberts,Middlesbrough, 24, AM(CR),,,4(5),334,-,-,-,-,0.6,70.9,-,-,6.22
Lyle Taylor,Nottingham Forest, 31, FW,,,15(24),1719,4,-,3,-,1.2,73.7,0.8,1,6.22
Macauley Bonne,QPR, 25, FW,,,8(26),1082,3,1,6,-,0.8,60,1.8,-,6.21
Fouad Bachirou,Nottingham Forest, 31, DMC,,,0(1),32,-,-,-,-,-,77.8,-,-,6.21
Alexander Tettey,Norwich, 35, M(C),,,5(14),465,-,1,-,-,0.1,87.4,0.5,-,6.21
Nick Freeman,Wycombe, 25, AM(C),,,3(4),344,-,-,-,-,0.3,71.4,0.9,-,6.21
Rekeem Harper,Birmingham, 21, DMC,,,11(7),1016,-,-,3,-,0.2,81.6,1.2,-,6.21
Morgan Whittaker,Swansea, 20, Forward,,,3(9),402,1,-,1,-,1.5,70,0.3,-,6.20
Stipe Perica,Watford, 25, FW,,,2(14),358,1,-,2,-,0.4,70.7,0.6,-,6.20
Tommy Conway,Bristol City, 0, Forward,,,3(2),268,1,-,-,-,0.8,82.2,0.2,-,6.20
Elliott Bennett,Blackburn, 32, D(LR),M(CLR),,2(7),245,-,-,1,-,0.2,69.2,0.9,-,6.20
Scott Kashket,Wycombe, 25, AM(R),FW,,18(11),1555,4,-,4,-,1,71.9,0.1,-,6.20
Louie Sibley,Derby, 19, AM(C),,,10(20),1041,1,-,5,-,0.8,67,0.1,-,6.19
Tom Ince,Luton, 29, AM(CLR),FW,,3(4),267,-,-,-,-,0.7,77.1,0.6,-,6.19
Billy Jones,Rotherham, 34, D(CLR),M(R),,3(2),238,-,-,2,-,-,56.7,0.6,-,6.19
Tom Ince,Stoke, 29, AM(CLR),FW,,2(5),254,-,-,-,-,0.6,82.4,0.3,-,6.19
Dominic Thompson,Brentford, 20, D(L),M(L),,1(3),231,-,-,1,-,0.3,72.2,1.3,-,6.18
Kornell MacDonald,Derby, 0, Defender,,,1(6),199,-,-,-,-,-,69.1,0.1,-,6.18
Hayden Carter,Blackburn, 21, D(C),,,0(1),14,-,-,-,-,-,50,1,-,6.18
Hayden Muller,Millwall, 19, Defender,,,0(2),19,-,-,1,-,-,70,0.5,-,6.18
Nico Gordon,Birmingham, 19, Defender,,,1(1),118,-,-,-,-,-,75.6,0.5,-,6.18
Beni Baningime,Derby, 22, M(C),,,1(1),93,-,-,-,-,0.5,90,-,-,6.17
Kaide Gordon,Derby, 16, Forward,,,0(1),1,-,-,-,-,-,-,-,-,6.17
Shane Ferguson,Millwall, 29, D(L),M(L),,2(11),240,-,-,-,-,0.3,85.4,0.1,-,6.17
Jack Marriott,Derby, 26, FW,,,3(1),202,1,-,-,-,1.8,80.6,0.3,-,6.17
Patrick Jones,Huddersfield, 17, Midfielder,,,0(2),50,-,-,-,-,-,77.8,-,-,6.17
Sam Pearson,Bristol City, 0, Midfielder,,,2(3),227,-,-,-,-,0.4,64.4,0.6,-,6.16
Joe Wildsmith,Sheff Wed, 25, GK,,,18(1),1696,-,-,2,-,-,48.1,0.2,-,6.16
Victor Adeboyejo,Barnsley, 23, AM(C),FW,,10(24),1251,2,-,-,-,0.6,64.2,0.9,-,6.16
Alex Pritchard,Huddersfield, 28, AM(CLR),,,6(12),658,-,-,-,-,0.4,79,0.3,-,6.16
Adam Clayton,Birmingham, 32, M(C),,,10(4),873,-,-,3,1,0.1,76.3,0.7,-,6.16
Glenn Murray,Watford, 37, FW,,,1(4),110,-,-,-,-,0.6,66.7,0.8,-,6.16
Demeaco Duhaney,Huddersfield, 22, D(R),,,7(6),650,-,-,-,-,0.2,79.8,1,-,6.15
Morgan Whittaker,Derby, 20, Forward,,,1(8),209,-,-,-,-,0.9,84.2,0.2,-,6.15
Paul Smyth,QPR, 23, AM(CLR),FW,,0(3),37,-,-,-,-,0.3,66.7,-,-,6.15
Andre Green,Sheff Wed, 22, AM(LR),FW,,3(8),302,-,-,-,-,0.2,70.9,0.3,-,6.15
Sam Baldock,Reading, 32, AM(L),FW,,4(16),505,-,2,1,-,0.4,72.4,0.3,-,6.14
Tashan Oakley-Boothe,Stoke, 21, AM(C),,,3(13),428,-,-,1,-,0.1,74.6,0.3,-,6.14
Miguel Ángel Guerrero,Nottingham Forest, 30, FW,,,4(5),392,-,-,1,-,0.8,73.7,1.2,-,6.14
Aynsley Pears,Blackburn, 23, GK,,,3,270,-,-,-,-,-,79.2,0.3,-,6.14
Matt Bloomfield,Wycombe, 37, M(C),,,8(8),693,1,-,1,-,0.5,59.8,1.2,-,6.13
Florian Jozefzoon,Rotherham, 30, AM(LR),,,9(15),928,-,1,-,-,0.2,68.8,0.1,-,6.13
Viktor Gyökeres,Swansea, 22, AM(L),FW,,2(9),278,-,-,-,-,0.8,67.7,0.5,-,6.13
George Hirst,Rotherham, 22, Forward,,,4(27),663,-,-,2,-,0.5,46.5,1.6,-,6.12
Billy Bodin,Preston, 29, AM(R),,,1(3),91,-,-,-,-,0.3,79.5,0.8,-,6.12
Saïd Benrahma,Brentford, 25, AM(CLR),,,0(2),39,-,-,-,-,1,86.7,-,-,6.12
Lee Tomlin,Cardiff, 32, AM(CLR),FW,,1(4),159,1,-,1,1,1,67.6,-,-,6.12
Faysal Bettache,QPR, 20, Midfielder,,,0(6),68,-,-,-,-,0.3,90.9,0.2,-,6.12
Max Watters,Cardiff, 22, FW,,,1(2),89,-,-,-,-,0.3,75,0.3,-,6.12
Finley Stevens,Brentford, 18, Midfielder,,,0(2),4,-,-,-,-,-,66.7,-,-,6.12
Jonathan Williams,Cardiff, 27, AM(CLR),,,1(8),175,-,-,1,-,0.1,80,0.2,-,6.11
Onel Hernández,Norwich, 28, AM(CLR),FW,,6(15),583,-,-,2,-,0.8,77.4,0.2,-,6.11
Hayden Coulson,Middlesbrough, 22, D(L),M(L),,5(12),624,-,-,-,-,0.4,75,0.4,-,6.11
Opi Edwards,Bristol City, 22, Midfielder,,,0(4),27,-,1,-,-,-,76.5,0.3,-,6.11
Sorba Thomas,Huddersfield, 21, Forward,,,0(7),171,-,-,-,-,0.4,64.1,0.3,-,6.10
Daniel Phillips,Watford, 20, Midfielder,,,0(2),4,-,-,-,-,-,83.3,-,-,6.10
Wayne Routledge,Swansea, 36, M(CLR),FW,,5(13),596,-,-,-,-,0.3,63.6,0.1,-,6.10
Amadou Bakayoko,Coventry, 25, FW,,,2(12),308,-,-,-,-,0.4,73.6,1.4,-,6.10
Kieran Phillips,Huddersfield, 21, Forward,,,0(10),196,-,-,-,-,0.5,70.8,0.3,-,6.09
Dejan Tetek,Reading, 18, Midfielder,,,1(6),119,-,-,1,-,0.1,88.9,-,-,6.09
Rubin Colwill,Cardiff, 19, Midfielder,,,3(3),192,-,-,-,-,0.5,60.9,0.8,-,6.09
George Miller,Barnsley, 22, FW,,,0(5),80,-,-,-,-,0.4,41.2,0.8,-,6.09
Scott High,Huddersfield, 20, M(C),,,1(13),304,-,-,-,-,0.4,86.2,0.3,-,6.09
Christian Norton,Stoke, 20, Forward,,,2(4),150,-,-,-,-,0.2,57.7,0.7,-,6.08
Sam Folarin,Middlesbrough, 0, Midfielder,,,0(2),25,-,-,-,-,1,58.3,-,-,6.08
Gavin Whyte,Cardiff, 25, AM(R),,,1(6),102,-,-,-,-,-,80.8,0.1,-,6.07
Ajani Burchall,Bournemouth, 16, Midfielder,,,0(1),3,-,-,-,-,-,100,-,-,6.07
Sol Bamba,Cardiff, 36, D(C),DMC,,0(6),26,-,-,-,-,-,50,0.2,-,6.06
Patrick Schmidt,Barnsley, 22, FW,,,2(6),215,-,-,-,-,0.6,64.8,0.4,-,6.06
Daniel Crowley,Birmingham, 23, AM(CLR),,,1(2),109,-,-,-,-,-,86.3,-,-,6.06
Jack Stretton,Derby, 19, Forward,,,0(4),31,-,-,-,-,0.3,100,-,-,6.05
Jordan Lawrence-Gabriel,Nottingham Forest, 22, D(R),,,1,90,-,-,1,-,-,60,1,-,6.05
Stephen Duke-McKenna,QPR, 20, Midfielder,,,0(1),4,-,-,-,-,-,50,-,-,6.05
Darius Charles,Wycombe, 33, D(C),,,5,417,-,1,-,1,1.2,64.3,2.6,-,6.05
Charlie Kelman,QPR, 19, FW,,,1(10),146,-,-,-,-,0.3,82.4,0.2,-,6.05
Tyler Burey,Millwall, 19, Midfielder,,,0(13),134,-,-,-,-,0.1,75,0.2,-,6.04
Will Bapaga,Coventry, 18, Midfielder,,,0(2),22,-,-,-,-,-,75,-,-,6.04
Sam Bell,Bristol City, 0, Forward,,,1(3),33,-,-,-,-,0.3,63.6,0.5,-,6.03
Louie Watson,Derby, 19, Midfielder,,,1(8),156,-,-,-,-,0.1,87,-,-,6.03
Sam Cosgrove,Birmingham, 24, FW,,,2(10),231,-,-,-,-,0.2,55.7,0.9,-,6.03
Jack Marriott,Sheff Wed, 26, FW,,,4(8),387,-,-,-,-,0.9,72.6,0.3,-,6.02
Liam Kitching,Barnsley, 21, D(C),,,0(2),9,-,-,-,-,-,28.6,0.5,-,6.02
Jordan Zemura,Bournemouth, 21, Defender,,,0(2),4,-,-,-,-,-,66.7,-,-,6.02
Matty Daly,Huddersfield, 20, Midfielder,,,1(4),70,-,-,-,-,0.4,44.4,-,-,6.01
Daniel Butterworth,Blackburn, 21, Forward,,,0(1),26,-,-,-,-,1,100,-,-,6.01
Jordon Ibe,Derby, 25, M(CLR),,,0(1),3,-,-,-,-,-,-,-,-,6.01
Alex Samuel,Wycombe, 25, FW,,,7(14),610,-,-,2,-,0.8,66.3,0.9,-,6.01
Jordan Garrick,Swansea, 22, AM(R),FW,,0(3),47,-,-,-,-,-,70,-,-,6.01
Danny Hylton,Luton, 32, FW,,,6(10),589,-,-,3,-,0.5,67,0.6,-,6.00
Jahmal Hector-Ingram,Derby, 22, Forward,,,0(7),59,-,-,-,-,0.1,70,0.4,-,6.00
Brandon Cooper,Swansea, 21, D(C),,,0(1),1,-,-,-,-,-,-,-,-,6.00
Femi Azeez,Reading, 19, Midfielder,,,0(1),1,-,-,-,-,-,100,-,-,6.00
Gavin Kilkenny,Bournemouth, 21, Midfielder,,,0(1),1,-,-,-,-,-,100,-,-,6.00
Hayden Hackney,Middlesbrough, 18, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Jayden Mitchell-Lawson,Derby, 21, AM(L),,,0(1),1,-,-,-,-,-,-,-,-,6.00
Nnamdi Ofoborh,Bournemouth, 21, DMC,,,0(3),3,-,-,-,-,-,60,-,-,6.00
Oliver Cooper,Swansea, 21, Midfielder,,,0(3),51,-,-,-,-,0.7,87.5,-,-,6.00
Reece McAlear,Norwich, 19, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Tennai Watson,Reading, 24, Defender,,,0(1),1,-,-,-,-,-,66.7,-,-,6.00
Ignacio Pussetto,Watford, 25, AM(CLR),FW,,0(1),5,-,-,-,-,-,100,-,-,5.99
Jack Robinson,Middlesbrough, 19, Defender,,,0(1),1,-,-,-,-,-,50,-,-,5.99
Ryan Stirk,Birmingham, 20, Midfielder,,,2,172,-,-,1,-,0.5,66.2,1.5,-,5.99
Tyrese Omotoye,Norwich, 18, Forward,,,0(3),7,-,-,-,-,-,50,-,-,5.99
Sam Nombe,Luton, 22, FW,,,1(10),173,-,-,1,-,0.4,35.7,0.6,-,5.99
Saikou Janneh,Bristol City, 21, Forward,,,0(4),79,-,-,-,-,-,69.2,0.3,-,5.99
Will Swan,Nottingham Forest, 20, Forward,,,0(2),33,-,-,-,-,-,100,-,-,5.99
Alex Hunt,Sheff Wed, 21, Defender,,,1(2),70,-,-,-,-,0.3,75.9,-,-,5.98
Amari Miller,Birmingham, 18, Midfielder,,,2(3),189,-,-,-,-,0.4,84,0.2,-,5.98
Wesley Jobello,Coventry, 27, AM(R),,,0(3),27,-,-,-,-,-,71.4,-,-,5.97
Marley Watkins,Bristol City, 30, AM(LR),FW,,0(2),26,-,-,-,-,0.5,90,0.5,-,5.97
Maurizio Pochettino,Watford, 20, Midfielder,,,0(1),5,-,-,-,-,-,50,-,-,5.96
Thibaud Verlinden,Stoke, 21, M(L),,,0(1),8,-,-,-,-,-,66.7,-,-,5.96
Gervane Kastaneer,Coventry, 24, AM(L),FW,,0(2),20,-,-,-,-,-,60,-,-,5.95
Festy Ebosele,Derby, 18, Forward,,,1(3),26,-,-,1,-,-,87.5,-,-,5.95
Jordan Morris,Swansea, 26, AM(LR),FW,,0(4),67,-,-,-,-,-,66.7,0.8,-,5.95
Adan George,Birmingham, 18, Forward,,,0(1),16,-,-,-,-,-,-,-,-,5.94
Josh Parker,Wycombe, 30, AM(L),FW,,0(3),38,-,-,1,-,-,73.3,0.7,-,5.94
Luke Brennan,Blackburn, 19, Forward,,,0(1),9,-,-,-,-,-,66.7,-,-,5.94
Jordan Thompson,Coventry, 22, Defender,,,0(2),32,-,-,-,-,-,61.1,0.5,-,5.94
Aaron Pressley,Brentford, 19, Forward,,,0(2),4,-,-,-,-,-,50,-,-,5.92
Dion Pereira,Luton, 22, AM(L),,,0(1),4,-,-,-,-,-,100,-,-,5.91
Jaden Brown,Huddersfield, 22, D(L),,,1(12),238,-,-,1,1,0.1,73.9,0.3,-,5.90
Mamadi Camara,Reading, 17, Forward,,,0(1),7,-,-,-,-,-,80,-,-,5.90
Jayden Onen,Reading, 20, Midfielder,,,0(1),10,-,-,1,-,-,50,-,-,5.88
Owura Edwards,Bristol City, 20, AM(L),,,1(2),109,-,-,-,-,-,76.2,-,-,5.87
Paul Arriola,Swansea, 26, D(R),M(CR),,0(2),17,-,-,-,-,0.5,71.4,-,-,5.87
Maxwell Haygarth,Brentford, 19, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,5.86
Connor Ripley,Preston, 28, GK,,,1,90,-,-,-,-,-,64.1,-,-,5.85
Cameron Cresswell,Derby, 21, Forward,,,0(1),8,-,-,1,-,-,100,-,-,5.84
Brahima Diarra,Huddersfield, 18, Forward,,,0(1),37,-,-,-,-,-,75,-,-,5.79
Keyendrah Simmonds,Birmingham, 20, Forward,,,0(1),11,-,-,-,-,-,100,-,-,5.74
Joe Williams,Bristol City, 24, M(C),,,1,60,-,-,-,-,1,75.9,-,-,5.64
Joel Pereira,Huddersfield, 24, GK,,,2,180,-,-,-,-,-,80.3,-,-,5.36
Luke Southwood,Reading, 23, Goalkeeper,,,1,90,-,-,-,-,-,61.1,1,-,5.08
Connal Trueman,Birmingham, 25, GK,,,1,90,-,-,-,-,-,52.8,-,-,4.67
Mark Travers,Bournemouth, 22, GK,,,1,90,-,-,-,-,-,41.9,-,-,4.52
