,Unnamed: 0,Name,Team,Age,Apps,start_bench,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,League,Tackles,Inter,Fouls,Offsides,Clear,Drb_past,Blocks,OwnG,Drb_per_game,Fouled,Off,Disp,UnsTch,Total_shots,OutOfBox,SixYardBox,PenaltyArea,KeyP,AvgP,Crosses,LongB,ThrB,Main_role,is_pos_c,is_pos_l,is_pos_r,secondary_role,is_pos_sec_c,is_pos_sec_l,is_pos_sec_r,third_role,is_pos_third_c,is_pos_third_l,is_pos_third_r,name,date_of_birth,height,foot,joined,contract_until,market_value,nationality_1,nationality_2,nationality_3
5034,5034,Marko Kvasina,Oostende,24,7,20,846,4,1,2,0,1.1,55.9,2.7,1,6.45,Jupiler_league,0.4,0.1,0.8,0.0,0.3,0.5,0.0,0,0.2,0.4,0.0,0.2,0.8,1.1,0.1,0.2,0.8,0.4,10.6,0.0,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Marko Kvasina,1996-12-20,1.95,right,2020-07-01,2023-06-30,500000.0,'Austria',None,None
5035,5035,Marko Maric,Houston,25,8,0,720,0,0,0,0,0.0,52.5,0.0,0,6.46,MLS,0.1,0.0,0.0,0.0,1.4,0.1,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,22.4,0.0,3.6,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Marko Maric,1996-01-03,1.91,left,2020-01-13,2021-12-31,500000.0,'Croatia',None,None
5036,5036,Marko Marosi,Coventry,27,20,0,1800,0,0,2,0,0.0,60.5,0.2,0,6.33,Championship,0.0,0.1,0.0,0.0,0.6,0.2,0.0,0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,31.1,0.0,6.7,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Marko Marosi,1993-10-23,1.93,right,2019-07-01,2022-06-30,300000.0,'Slovakia',None,None
5037,5037,Marko Mihojevic,Goztepe,25,18,3,1562,2,0,3,0,0.4,84.2,1.9,0,6.61,Super_lig,1.0,1.0,1.0,0.5,3.4,0.4,0.6,0,0.1,0.8,0.0,0.2,0.1,0.4,0.1,0.1,0.1,0.1,37.1,0.0,2.2,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Marko Mihojevic,1996-04-21,1.88,right,2020-09-25,2023-06-30,1600000.0,'Bosnia-Herzegovina',None,None
5038,5038,Marko Pjaca,Genoa,26,15,20,1416,3,2,0,0,0.8,84.6,0.5,0,6.31,Serie_A,0.4,0.2,0.5,0.0,0.3,0.3,0.1,0,0.7,0.7,0.1,0.9,1.3,0.8,0.2,0.0,0.6,0.4,13.9,0.0,0.4,0.0, AM,1,1,0,FW,1,0,0,None,0,0,0,Marko Pjaca,1995-05-06,1.86,right,2020-09-19,2021-06-30,4000000.0,'Croatia',None,None
5039,5039,Marko Rog,Cagliari,25,14,0,1169,0,0,2,0,0.6,88.1,0.4,0,6.8,Serie_A,2.9,1.4,2.4,0.0,0.9,1.5,0.4,0,1.4,1.6,0.0,0.9,1.4,0.6,0.6,0.0,0.0,0.6,43.7,0.1,1.6,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Marko RogMarko Rog,1995-07-19,1.8,right,2020-09-01,2024-06-30,10000000.0,'Croatia',None,None
5040,5040,Marko Vejinovic,ADO Den Haag,31,14,3,1309,0,1,7,0,1.1,77.3,0.9,1,6.62,Eredivisie,2.2,1.2,2.1,0.0,1.2,1.5,0.5,0,0.7,0.8,0.1,0.7,1.1,1.1,0.9,0.0,0.1,1.2,40.2,0.7,3.7,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Marko Vejinović,1990-02-03,1.86,right,2021-01-01,2023-06-30,500000.0,'Netherlands', 'Serbia',None
5041,5041,Markus Kuster,Karlsruher SC,27,1,0,89,0,0,0,0,0.0,55.6,0.0,0,6.76,Bundesliga_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,11.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Markus Kuster,1994-02-22,1.94,right,2020-07-23,2022-06-30,350000.0,'Austria',None,None
5042,5042,Markus Palionis,Jahn Regensburg,34,0,6,18,0,0,0,0,0.2,50.0,0.5,0,6.05,Bundesliga_2,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.3,0.0,0.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Markus Palionis,1987-05-12,1.94,both,2014-10-09,2021-06-30,150000.0,'Lithuania', 'Germany',None
5043,5043,Marley Watkins,Aberdeen,30,9,0,732,2,1,0,0,2.0,82.3,1.8,0,7.1,Premiership,0.6,0.6,2.7,0.0,0.2,0.6,0.1,0,1.9,0.8,0.4,1.2,2.3,2.0,0.6,0.2,1.2,1.1,19.4,0.2,0.2,0.1, AM,0,1,1,FW,1,0,0,None,0,0,0,Marley Watkins,1990-10-17,1.78,right,2018-07-01,2021-06-30,400000.0,'Wales', 'England',None
5044,5044,Marllon,Cuiaba,29,1,0,90,0,0,0,0,1.0,92.4,4.0,0,6.36,Brasileirao,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,79.0,0.0,3.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0,MarllonMarllon,1992-04-16,1.86,right,2021-03-09,2021-12-31,500000.0,'Brazil',None,None
5045,5045,Marlon,Trabzonspor,24,36,0,3226,0,1,3,0,0.3,82.3,0.8,1,6.91,Super_lig,2.1,2.1,0.8,0.2,2.3,1.1,0.3,0,0.5,0.8,0.0,0.5,1.1,0.3,0.3,0.0,0.1,0.8,41.8,0.4,2.3,0.0, D,0,1,0,M,0,1,0,None,0,0,0,Marlon,1995-09-07,1.82,right,2018-08-16,2023-06-30,6500000.0,'Brazil',None,None
5046,5046,Marlon Dinger,Karlsruher SC,19,0,1,2,0,0,0,0,0.0,50.0,0.0,0,6.04,Bundesliga_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Marlon Dinger,2001-06-16,1.93,right,2020-07-01,2022-06-30,100000.0,'Germany',None,None
5047,5047,Marlon Freitas,Atletico GO,26,1,0,90,0,0,1,0,0.0,75.7,1.0,0,6.65,Brasileirao,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,3.0,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Marlon Freitas,1995-03-27,1.85,right,2020-01-03,2022-12-31,1000000.0,'Brazil',None,None
