Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Javi Martínez,0.7,0.4,0.4,0.1,0.2,0.5,-,-
Recio,1,0.2,1.1,0.1,0.1,0.6,-,-
Deyverson,0.2,0.3,0.6,-,0.4,0.4,-,-
Manu Vallejo,0.6,0.1,0.5,-,0.1,0.7,-,-
Martin Braithwaite,0.3,0.2,0.4,0.1,0.2,0.2,-,-
Fede San Emeterio,1,1.2,1.6,-,1.3,0.8,0.3,-
Yunus Musah,0.7,0.5,0.6,-,0.3,0.5,-,-
Salvi Sánchez,0.6,0.7,0.6,0.1,0.7,0.6,-,-
Geoffrey Kondogbia,1.2,0.4,0.8,-,0.3,0.4,0.2,-
Tomás Vaclik,-,-,-,-,-,0.2,-,-
Oriol Rey,-,1,-,-,-,-,-,-
Iván Alejo,0.6,0.1,1.3,-,0.3,0.9,-,-
Carlos Fernández,0.3,-,1.6,-,0.5,0.6,0.1,-
Riqui Puig,0.4,0.1,0.1,-,-,0.3,-,-
Unai Simón,-,-,-,-,0.4,-,-,-
David Timor,0.4,0.6,0.6,0.2,1.1,0.4,-,1
Yoshinori Muto,0.5,0.1,1.1,-,-,0.2,-,-
Íñigo Lekue,0.5,0.2,0.9,0.1,1.1,0.3,0.1,-
Carlos Fernández,0.2,0.2,0.8,-,-,0.4,0.2,-
Jaime Mata,0.4,0.2,2.1,-,0.5,0.5,0.1,-
Luis Pérez,1.5,0.6,0.7,0.1,2.1,0.5,0.4,-
Alberto Cifuentes,-,-,-,-,-,-,-,-
Alejandro Pozo,1.3,0.9,0.7,0.1,1.1,0.7,0.1,-
Aleix García,0.5,0.7,0.4,-,0.2,0.8,-,-
Alejandro Cantero,0.5,-,1.3,-,0.8,0.3,-,-
Pedro Alcalá,0.6,1.2,0.9,0.4,3.8,0.2,1,1
Roberto Soldado,0.2,0.1,0.8,-,0.4,0.3,-,-
Kenan Kodro,-,-,0.3,-,-,0.3,-,-
Sergio Arribas,0.4,0.5,0.1,-,0.1,0.3,-,-
Son,0.6,0.4,0.5,0.1,0.5,0.4,0.1,-
Lucas Torreira,0.4,0.6,0.5,-,0.4,0.2,0.2,-
Jeison Lucumí,0.5,-,0.5,-,-,-,-,-
Míchel,0.8,0.4,0.7,-,0.4,0.8,-,-
Paul Akouokou,1.1,0.6,1.1,-,0.6,0.3,0.1,-
Juanmi,0.8,0.1,0.8,-,0.3,0.9,-,-
Nemanja Gudelj,0.8,0.8,0.7,-,0.7,0.2,0.2,-
Toño,0.3,0.6,0.8,0.1,1,0.2,0.1,-
Okay Yokuslu,1.2,0.8,1.1,-,0.7,0.3,0.2,-
Sergio Gómez,1,0.5,0.2,-,0.2,0.4,-,-
Enric Gallego,0.3,-,1.4,-,0.4,0.5,-,-
Ibai Gómez,0.5,0.2,0.2,-,0.2,0.2,-,-
Gastón Silva,1.3,0.9,0.8,0.5,1.3,0.5,0.3,1
Jota,0.4,0.4,0.4,0.1,0.2,0.3,-,-
Kévin Rodrigues,0.7,0.9,0.4,0.1,0.5,0.7,-,-
Jota,0.8,0.4,0.8,-,0.4,1.1,-,-
Mariano,0.3,-,0.5,-,0.2,0.6,0.1,-
Dani Gómez,0.1,0.1,0.9,-,0.1,0.3,-,-
Alfon,-,-,-,-,-,-,-,-
Nico Williams,0.5,0.5,0.5,-,-,1,-,-
Jaume Costa,0.7,0.4,0.5,0.1,0.5,0.1,0.1,-
Sergio Carreira,1,0.3,0.7,-,2.3,-,-,-
Álvaro Giménez,0.4,0.2,0.7,-,0.2,0.3,-,-
Adrián Marín,0.6,0.4,0.3,0.1,0.7,0.1,0.2,-
Burgui,3,-,-,-,-,-,-,-
Álex Blanco,0.6,0.6,0.3,-,0.5,1.2,-,-
Facundo Pellistri,0.7,0.3,0.5,-,0.2,0.8,-,-
Roberto Jiménez,-,-,-,-,0.8,0.1,-,-
Javi Sánchez,0.9,0.9,0.4,0.3,2.3,0.1,0.4,-
Modibo Sagnan,0.8,0.4,0.8,0.4,1.4,0.1,0.1,-
Shinji Okazaki,0.3,0.2,0.6,-,0.2,0.2,-,-
Christian Oliva,0.2,0.7,0.3,-,-,0.6,-,-
Kuki Zalazar,0.5,-,0.5,-,-,0.5,-,-
Manu García,0.9,0.5,0.7,-,0.8,1,-,-
Emiliano Rigoni,0.5,0.3,0.9,-,0.4,0.5,-,-
Adrián López,0.2,-,0.2,-,0.2,0.2,-,-
Kevin Gameiro,0.3,-,0.3,-,0.1,0.3,-,-
Idrissa Doumbia,0.7,0.3,0.5,-,0.4,0.3,0.1,-
Toni Lato,0.9,0.7,0.9,-,0.7,0.5,0.1,1
Fede Vico,0.5,0.6,0.2,-,0.1,0.4,0.1,-
Edgar Sevikyan,-,-,-,-,-,-,-,-
Álex Baena,0.7,0.2,0.3,-,0.2,0.3,0.2,-
Omenuke Mfulu,0.9,0.6,0.7,-,0.9,0.5,0.1,-
Kiko Olivas,0.6,1.4,0.4,0.2,0.6,0.4,0.4,-
Chema Rodríguez,1.1,1,1.3,0.5,2.3,0.2,-,-
Dani Raba,0.4,-,0.6,-,-,1.2,-,-
Oussama Idrissi,0.3,0.3,0.3,-,-,0.3,-,-
Dani Escriche,0.4,0.3,0.8,-,0.1,0.3,-,-
Álvaro Bravo,1,1,-,-,-,1,-,-
Rodrigo Sánchez,0.2,0.1,0.1,-,-,0.3,-,-
Guillem Molina,0.5,2,2,-,2.5,2.5,0.5,-
Luka Jovic,-,-,0.5,-,-,-,-,-
Jesús Vallejo,0.5,0.6,0.6,0.3,2.4,0.5,0.5,-
Martin Ødegaard,0.1,0.1,0.1,-,-,0.1,-,-
Jon Ander Garrido,0.8,0.6,0.6,0.2,0.5,0.7,0.2,-
Iñigo Pérez,0.9,0.7,0.7,-,0.3,0.3,-,-
Nehuen Pérez,0.4,0.9,0.7,0.3,2.2,0.1,0.3,-
Pablo Piatti,0.9,0.2,1.2,-,-,1,-,-
Ante Palaversa,-,-,0.5,-,-,0.5,-,-
Cifu,0.9,0.7,0.5,0.1,0.9,0.5,0.1,-
Jairo Izquierdo,0.7,0.5,0.4,0.1,0.2,0.6,-,-
Iñigo Córdoba,0.9,0.4,1,0.1,0.1,1.1,-,-
Jordan Holsgrove,1.2,0.4,0.6,-,0.2,0.6,-,-
Loren Morón,0.4,0.1,0.6,0.1,0.5,0.6,-,-
Luisinho,0.6,0.8,-,-,1.2,0.4,-,-
Takefusa Kubo,0.1,0.1,0.2,-,0.2,0.3,-,-
Franco Vázquez,0.3,0.1,0.3,-,0.1,0.3,0.1,-
Ángel Rodríguez,0.2,0.1,0.8,-,0.2,0.5,-,-
Jon Bautista,0.2,0.1,0.5,-,0.2,0.1,-,-
Abdallahi Mahmoud,1,0.5,0.5,-,-,0.5,-,-
José Manuel Fontán,0.9,0.9,1.2,0.3,1.9,0.4,0.2,-
Hugo Duro,-,-,0.5,-,-,-,-,-
Iñigo Córdoba,-,0.7,1,-,0.3,1,-,-
Kenan Kodro,-,0.1,0.5,-,0.4,0.1,0.1,-
Kingsley Fobi,-,1,-,-,1,-,-,-
Vitolo,0.4,0.3,0.5,-,0.1,0.5,-,-
Javier López,0.5,0.3,0.3,0.1,0.1,0.1,-,-
Urko Gonzalez,-,-,2,0.5,0.5,0.5,0.5,-
Miguel Baeza,0.3,0.1,0.2,-,0.1,0.4,-,-
Manuel Nieto,0.5,-,-,-,0.5,-,-,-
Moussa Dembele,-,0.2,0.6,-,-,0.2,-,-
Juan Sánchez Miño,0.9,0.4,1.2,0.2,0.6,0.9,-,-
Sergio León,0.2,0.1,0.5,-,-,0.2,-,-
Augusto Fernández,0.9,0.8,0.4,0.1,0.4,0.9,0.1,-
Ricard Sánchez,1,-,-,-,1,-,-,-
Francisco Portillo,0.3,0.3,0.3,-,0.1,0.8,-,-
Chimy Avila,0.8,0.1,0.5,-,-,0.3,-,-
Jason,0.5,0.6,0.4,-,0.2,0.7,0.1,-
Oier Zarraga,0.2,-,-,-,-,0.2,-,-
Yann Bodiger,0.2,0.9,0.9,0.1,0.4,0.6,0.3,-
Yan Eteki,0.9,0.5,1.8,-,0.6,0.4,0.1,-
Alberto Soro,0.5,0.1,0.7,-,0.1,0.4,-,-
Cheick Doukouré,0.7,0.4,1,-,-,0.1,-,-
Rubén Blanco,-,-,0.1,-,0.5,-,-,-
Waldo Rubio,0.6,0.3,0.8,-,0.3,1.3,-,-
Borja Sainz,0.3,0.3,0.6,-,-,0.6,-,-
Aritz Arambarri,1,-,-,-,-,1,-,-
Víctor Rodríguez,0.3,0.3,0.5,-,0.3,0.6,0.1,-
Sofian Chakla,-,-,-,1,-,-,-,-
Victor Mollejo,0.5,-,-,-,-,0.3,-,-
Juan Brunet,-,-,0.5,-,0.5,-,-,-
Damian Kadzior,0.2,-,0.7,-,-,0.7,-,-
Adrián Marín,0.2,0.4,0.6,0.2,0.4,0.4,-,-
Álex Martín,1,-,0.5,0.5,3,1,0.5,-
Sergio Benito,-,-,-,-,-,-,-,-
Filip Malbasic,0.4,0.1,0.6,-,-,0.4,-,-
Juan Carlos Real,0.3,0.1,0.9,-,0.1,0.9,-,-
John Guidetti,0.2,0.1,0.7,-,0.2,0.2,-,-
Joaquín Muñoz,-,0.3,0.7,-,-,0.7,-,-
Cristiano Piccini,0.3,-,-,-,1,0.3,-,-
Raúl Navas,3,1.5,1,2,6,1,-,-
Yoel Rodríguez,-,-,-,-,0.8,-,-,-
Koffi,-,2,-,-,-,1,-,-
Youssouf Kone,0.7,-,0.3,-,-,0.3,-,-
Carles Aleñá,0.5,-,2,-,-,-,-,-
Stephane Paul Keller,1,-,-,-,-,-,-,-
Marc Cardona,0.3,-,1,-,-,-,-,-
Darío Poveda,-,-,1,-,-,-,-,-
Ramón Azeez,0.5,0.5,0.5,0.5,0.5,-,-,-
Tomás Tavares,0.7,-,0.3,-,0.3,-,-,-
Javi Moyano,-,-,-,-,1,-,-,-
Patrick Cutrone,-,0.1,0.3,-,-,0.1,-,-
Luismi,0.4,0.4,0.5,-,-,0.1,-,-
Rubén Sobrino,0.2,-,0.8,-,-,0.2,-,-
Sergi García,0.5,-,-,-,-,0.5,-,-
Sabit Abdulai,0.7,-,0.7,-,-,0.7,-,-
Kelechi Nwakali,0.8,0.2,0.6,-,0.2,0.8,-,-
Koba Koindredi,0.5,-,-,-,-,0.5,-,-
Quique González,-,-,0.3,-,-,0.1,-,-
Nino,-,-,0.3,-,-,0.1,-,-
Álex Blesa,-,-,2,-,-,-,-,-
David Juncà,-,-,-,-,-,-,-,-
Hugo Sotelo,-,-,-,-,-,-,-,-
Mamor Niang,1,-,-,-,-,-,-,-
Miguel Rodriguez,0.3,-,0.5,-,-,-,-,-
Ramón Folch,-,-,-,-,-,-,-,-
Sergio Cubero,-,-,-,-,-,-,-,-
Facundo Ferreyra,0.3,0.2,1.7,-,0.2,0.2,-,-
Giorgi Kochorashvili,0.3,-,0.3,-,-,-,-,-
Bobby Adekanye,-,-,0.3,-,-,0.3,-,-
Álex Millán,-,-,1,-,-,-,-,-
Sergio González,1,2,1,-,-,1,-,-
David Gil,-,-,-,-,1.5,0.3,-,-
Gabriel Veiga,0.5,0.5,0.7,-,-,0.5,-,-
Borja Mayoral,-,-,1,-,-,0.5,-,-
Daniel Plomer,-,-,-,-,-,1,-,-
John Patrick,0.3,-,0.3,-,-,-,-,-
Álvaro Bastida,-,-,-,-,-,-,-,-
Nano Mesa,-,-,-,-,-,-,-,-
Josete Miranda,-,-,0.5,-,-,0.3,-,-
Ferro,0.3,-,-,0.7,2,1,-,-
Isma Ruiz,1,-,-,-,2,1,-,-
Lautaro de León,-,-,1,-,1,-,-,-
Unai Arietaleanizbeaskoa,0.3,-,0.8,-,-,-,-,-
Gerónimo Rulli,-,-,-,-,-,-,-,-
John Donald,-,-,-,0.5,0.5,-,-,-
Marc Baró,2,2,1,-,1,2,-,-
Rubén Martínez,-,-,0.3,-,0.3,-,-,-
Koke Vegas,-,-,-,-,1,-,-,-
Unai Dufur,2,1,1,-,-,2,-,-
Eñaut Mendía,2,-,3,-,-,1,1,-
Jokin Ezkieta,-,-,-,-,-,-,-,-
