Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Harry Clifton,1.1,1.1,1.1,0.1,1.9,0.7,0.3,-
Evan Khouri,2.8,1.3,1.7,-,1.3,0.8,0.3,-
Emmanuel Monthe,0.9,0.6,0.8,0.3,2.7,0.2,0.6,-
Scott Davies,-,-,-,-,0.5,-,-,-
Nick Tsaroulla,1.4,0.3,0.9,0.1,1.7,0.6,0.3,-
Raphael Diarra,1.2,1.5,1.7,-,3.1,0.2,0.8,-
Mitchell Clark,1.5,1.2,0.9,0.4,1.1,0.7,0.3,-
Rory Watson,-,-,-,-,0.8,-,-,-
Jason Demetriou,1.6,0.8,1.1,0.1,1.3,0.9,0.2,1
Jamie Devitt,1.4,0.6,0.5,-,0.5,0.5,0.1,-
Sam Ling,1,0.7,0.4,0.1,2.4,0.4,0.5,1
Andrew Tutte,1.7,0.9,0.6,-,0.6,0.9,0.1,-
Richard Towell,0.5,0.5,0.9,-,0.4,0.5,-,-
Andy Williams,0.3,0.2,0.6,-,0.4,0.2,-,-
Joel Dixon,-,-,-,-,0.9,-,-,-
Luke Burgess,1.1,0.4,0.5,-,0.4,0.2,0.1,-
Scott Brown,-,-,-,-,0.3,-,-,-
Emmanuel Osadebe,1.1,0.2,0.7,-,0.5,0.3,0.1,-
Jon Stead,0.2,0.2,1.1,-,0.5,0.2,0.1,-
Elvis Bwomono,1.6,1.1,0.4,0.3,2,0.3,0.2,-
George Thomason,1.7,0.5,0.9,-,0.9,0.9,0.3,-
Marcel Hilßner,0.7,0.3,0.9,-,0.3,0.8,-,-
James Clarke,0.3,0.6,0.7,0.4,3,0.1,0.7,-
