Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Duane Holmes,0.9,0.4,0.9,0.1,0.4,0.8,0.1,-
Angus MacDonald,0.6,1.2,1,1.1,3.8,0.5,0.7,2
James Bree,0.8,0.5,0.5,-,1.4,0.5,0.2,-
Matty James,1.4,0.8,0.7,0.1,0.8,0.7,0.1,-
Duncan Watmore,0.5,0.3,0.5,-,0.2,0.3,0.1,-
Conor Chaplin,0.8,0.6,0.5,-,0.3,1,0.1,-
Shandon Baptiste,-,-,1,-,-,-,-,-
Freddie Woodman,-,-,-,-,0.6,-,-,-
Fankaty Dabo,1.5,0.7,0.9,0.2,0.6,0.5,0.1,-
Matt Godden,-,0.1,0.9,-,0.3,0.2,0.1,-
Rafael Cabral,-,-,-,-,0.6,-,-,-
Jack Colback,2,1.8,1.9,-,0.2,0.9,0.4,-
Juninho Bacuna,1,0.6,1.3,-,0.7,1.1,0.1,-
Simon Sluga,-,-,-,-,0.8,-,-,-
Marco Stiepermann,0.5,0.3,0.6,-,0.4,0.1,0.2,-
Dan Potts,0.6,1.1,0.8,0.1,2.1,0.2,0.3,-
Neil Etheridge,-,-,-,-,1,-,-,-
Rarmani Edmonds-Green,0.8,1.4,0.6,0.3,2.7,0.3,0.3,-
Scott Sinclair,0.4,0.3,0.2,-,0.2,0.6,-,-
Joe Allen,1.1,1.2,0.9,-,0.9,0.7,-,-
Josh Martin,0.8,0.2,1,-,0.1,1.2,-,-
Jay Dasilva,1,0.8,0.3,-,1.4,0.9,0.1,-
Todd Kane,0.8,0.7,0.5,0.4,2,0.4,0.2,-
Hakeeb Adelakun,-,1,0.5,-,1,0.5,-,-
Harry Cornick,0.7,0.2,0.5,-,0.2,0.6,-,-
Joost van Aken,1.1,1.2,0.8,0.3,2.4,0.2,0.3,-
Charlie Goode,0.4,0.5,0.4,0.9,2.1,-,0.4,-
Jordan Obita,1.6,0.8,0.9,0.1,1.6,0.6,0.4,-
Clarke Oduor,1.4,0.8,0.2,0.2,1.2,0.6,0.2,-
Martin Cranie,1.6,1.4,1.2,0.2,1.9,0.7,0.4,1
Max O'Leary,-,-,-,-,1.3,-,-,-
Toby Peter Sibbick,1.6,1,0.6,1,1.6,0.3,0.1,-
Luke Berry,0.5,0.5,1.1,-,0.4,0.6,-,-
Ben Pearson,1.6,1.6,0.9,0.1,1,0.6,-,-
Pelly-Ruddock Mpanzu,1.1,0.5,1,-,0.6,0.4,0.1,-
