Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Vladimir Kabakhidze,1,1.1,1.3,-,0.4,0.9,0.4,-
Vladislav Karapuzov,0.4,0.4,0.4,-,-,0.2,-,-
Artem Shabolin,0.2,0.4,-,-,-,0.1,-,-
Andrey Eshchenko,0.6,0.5,0.4,-,0.2,0.1,-,-
Anton Terekhov,0.4,-,0.6,-,0.1,0.1,0.1,-
Andrei Panyukov,0.2,0.1,0.8,-,0.1,0.2,-,-
Armen Manucharyan,1.7,0.4,0.7,0.1,1.1,0.3,0.3,-
Sergey Slepov,2,0.8,1.3,0.3,1.3,1.3,-,-
Patricio Matricardi,1.5,0.5,-,1,3,1.5,-,-
Nikita Medvedev,-,-,0.3,-,1,-,-,-
Azer Aliev,0.6,0.6,0.7,0.1,0.9,0.7,0.4,-
Jorrit Hendrix,0.5,0.3,0.4,-,0.4,0.6,-,-
Valeri Gromyko,0.3,0.9,0.8,-,0.4,0.4,-,-
Artem Golubev,0.7,0.5,1.3,-,0.7,0.3,0.2,-
Denis Kaykov,1.3,1.2,0.8,0.2,5.6,0.6,1,-
Kamran Aliev,0.3,0.5,0.6,-,0.4,0.8,-,-
Sergey Serchenkov,0.4,0.3,0.6,-,0.4,0.1,0.1,-
Mikhail Merkulov,0.8,0.8,0.6,0.6,1.7,0.2,0.1,1
Ambroise Oyongo,-,1,-,-,1,-,-,-
Adolfo Gaich,0.2,0.2,0.9,-,0.5,-,0.1,-
Dmitri Sysuev,0.3,0.3,0.7,-,-,0.4,-,-
Ruslan Kambolov,0.5,0.2,0.7,-,0.2,-,-,-
Kirill Folmer,0.2,-,0.2,-,-,-,-,-
Nikita Kalugin,1,1,-,-,-,1,-,-
Giorgi Shelia,-,0.1,0.1,-,0.4,-,-,-
Roman Emelyanov,0.9,0.5,1,-,0.5,1,0.5,-
Luka Djordjevic,0.2,-,1.8,-,0.4,0.2,0.1,-
Zuriko Davitashvili,1,-,-,-,-,0.5,-,-
Leon Musaev,-,-,-,-,0.3,-,-,-
Emiliano Rigoni,0.4,0.3,0.4,-,-,-,-,-
Konstantin Rausch,0.3,-,0.3,-,-,0.5,-,-
Roman Minaev,0.5,0.5,0.5,-,0.3,0.3,-,-
Sergey Chibisov,-,-,2,-,-,-,-,-
Vyacheslav Litvinov,3.5,1.5,0.5,1,4,1.5,1,-
Ivan Ignatyev,0.1,0.1,0.7,-,0.1,0.2,-,-
Mukhammad Sultanov,1.4,0.6,1.2,-,-,0.6,-,-
Dmitriy Poloz,-,-,0.7,-,-,0.3,-,-
Igor Konovalov,0.3,0.3,0.3,-,0.2,0.2,-,-
Artur Nigmatullin,-,-,0.1,-,1.1,0.1,-,-
Jaka Bijol,-,0.2,0.2,-,0.6,0.4,-,-
Dmitriy Tarasov,0.3,0.7,0.3,-,1,-,-,-
Anton Terekhov,0.4,0.5,0.2,0.1,0.4,0.3,0.1,-
Aleksandr Golovnya,-,-,-,-,1,-,-,-
Andrei Murnin,0.3,0.3,1,-,0.3,0.8,-,-
Igor Bezdenezhnykh,1.5,-,0.9,-,0.3,0.5,0.3,-
Vlasdilav Yakovlev,-,-,-,-,-,-,-,-
Slobodan Rajkovic,0.4,1.6,0.8,1.2,2.2,-,1.2,-
Maksim Turischev,-,-,-,-,-,-,-,-
Nikita Belousov,0.5,-,-,-,-,-,-,-
Vladimir Moskvichev,-,0.5,-,-,-,-,0.5,-
Vladimir Medved,0.3,-,-,-,-,-,-,-
Idris Umaev,0.3,-,1,-,-,0.3,-,-
Aleks Matsukatov,0.2,0.2,0.2,-,-,-,-,-
Danila Emelyanov,0.3,0.7,1,-,0.3,-,-,-
Olivier Thill,0.3,0.3,1,-,-,0.2,-,-
Andrey Bokovoy,0.5,-,0.5,-,0.5,-,-,-
Arseni Logashov,-,0.5,0.5,-,0.8,-,0.3,-
Andrés Ponce,0.4,-,1.3,-,0.3,0.1,-,-
Alvi Adilkhanov,-,1,-,-,-,-,-,-
Ivan Kuzmichev,-,1,-,-,-,-,-,-
Nikita Karmaev,0.2,-,1,-,0.2,-,0.4,-
Maksim Volodko,1.3,1.8,1,-,1.3,0.5,-,-
Farkhod Vasiev,1,1.4,0.4,0.1,1.4,0.9,0.7,1
Vitaliy Balashov,0.7,-,0.3,-,0.2,0.3,-,-
Amir Adouyev,0.5,0.1,0.5,-,0.3,0.3,-,-
Danil Lipovoy,0.3,-,0.5,-,-,-,-,-
Aleksey Chernov,-,-,-,-,1,-,-,-
David Karaev,-,0.2,0.2,-,-,0.2,-,-
Anton Kilin,0.5,0.8,0.6,0.1,0.9,0.4,-,-
Kirill Kolesnichenko,0.5,-,1.5,-,0.5,1,-,-
Oleg Nikolaev,0.8,0.3,0.5,-,1.3,0.8,-,-
Said Akhmaev,0.5,0.3,-,-,0.8,0.3,-,-
Ruslan Litvinov,0.2,0.2,-,-,0.3,-,-,-
Islam Alsultanov,0.5,0.4,0.8,-,0.1,0.3,-,-
Gela Zaseev,-,-,-,-,-,-,1,-
Grigory Morozov,-,-,0.3,-,-,-,-,-
Kirill Klimov,0.3,-,0.3,-,-,-,-,-
Saba Sazonov,-,-,-,-,-,-,-,-
Marko Dugandzic,0.1,-,0.8,-,0.1,0.3,0.1,-
Vladimir Obukhov,-,0.2,0.4,-,0.6,0.1,-,-
Aleksandr Dolgov,-,0.2,0.2,-,0.2,-,-,-
Erik Vardanyan,-,-,1,-,-,-,-,-
Mohammed Rabiu Al-Hassan,0.5,0.5,0.5,-,0.5,1,-,-
Mikhail Ignatov,-,-,-,-,-,-,-,-
Ylldren Ibrahimaj,0.7,-,1,-,0.3,0.3,-,-
Guram Adzhoev,-,-,-,-,-,-,-,-
Beka Mikeltadze,0.5,0.2,1.1,-,0.1,0.1,0.1,-
Khalid Kadyrov,0.4,-,-,-,-,0.2,-,-
Maksim Kutovoi,0.1,-,0.6,-,0.3,0.1,-,-
Artem Maksimenko,1,-,0.7,-,-,0.3,-,-
Guus Til,0.7,0.3,-,-,-,0.3,-,-
Akmal Bakhtiyarov,-,-,1,-,-,-,-,-
Dmitri Markitesov,0.3,-,-,-,0.5,-,0.2,-
Ilya Pomazun,-,-,-,-,1,-,-,-
Ivelin Popov,-,-,-,-,-,-,-,-
Rizvan Utsiev,-,-,-,-,-,-,-,-
Oston Urunov,0.1,0.1,0.5,-,0.3,0.1,-,-
Igor Gorbatenko,0.4,0.3,0.6,-,0.2,0.6,-,-
Zurab Gigashvili,0.8,1.9,0.5,-,2.3,0.3,0.8,1
Andrés Vombergar,0.7,-,0.3,-,0.7,0.7,-,-
Nikolay Titkov,-,-,0.3,-,-,0.3,-,-
Aleksandr Gapechkin,-,-,-,-,-,-,-,-
Denis Terentjev,-,-,-,-,-,-,-,-
Kirill Dontsov,-,-,-,-,1,1,-,-
Mikhail Ageev,-,-,-,-,-,-,-,-
Reziuan Mirzov,-,-,-,-,-,-,-,-
Parfait Bizoza,0.4,0.7,0.7,-,0.1,0.6,0.3,-
Tigran Avanesyan,-,0.3,0.7,-,0.3,-,-,-
Igor Shkolnik,-,-,0.5,-,-,-,-,-
Konstantin Kovalev,-,-,-,-,-,-,-,-
Roman Minaev,-,-,0.3,-,0.3,-,-,-
Evgeniy Tatarinov,-,0.3,0.3,-,-,-,-,-
Nikita Drozdov,0.4,0.3,0.2,-,0.2,0.7,0.2,-
Akhmed Alibekov,1,0.5,1.5,-,1.5,2,-,-
Aleksandr Saplinov,-,-,1,-,-,-,-,-
Stanislav Krapukhin,-,-,0.7,-,-,0.7,-,-
Lameck Banda,0.5,-,-,-,-,-,-,-
Aleksandr Smirnov,-,-,-,-,-,-,-,-
Kirill Kosarev,-,-,0.3,-,-,-,-,-
Giorgi Arabidze,-,-,0.5,-,-,-,-,-
Gamid Agalarov,-,0.2,0.6,-,0.2,0.2,-,-
Moris Nusuev,-,1,-,-,-,-,-,-
Anri Khagush,-,0.2,1.2,-,0.2,-,0.2,-
Chingiz Magomadov,1,0.5,1,-,-,-,-,-
David Tosevski,-,-,0.5,-,-,-,-,-
Mikalay Signevich,0.5,-,0.5,-,-,-,-,-
Ilya Vorobjov,-,0.3,-,-,-,-,-,-
Nikita Iosifov,-,-,0.5,-,-,-,-,-
Nikita Chagrov,-,-,1,-,2,-,-,-
Pavel Mogilevets,-,-,-,-,-,1,-,-
Evgeni Chabanov,-,-,0.3,-,0.3,-,-,-
Dmitri German,-,1,0.5,-,0.5,0.5,-,-
Aleksandr Yerkin,0.5,0.5,1.5,-,0.5,-,-,-
Abubakar Kadyrov,-,-,1,-,-,-,-,-
Egor Prutsev,-,-,2,-,-,1,-,-
Stepan Oganesyan,-,-,-,-,-,-,-,-
Arsen Adamov,0.7,0.3,0.3,-,-,-,0.3,-
Mikhail Lysov,-,-,1,1,1,1,-,-
Nikolay Zlobin,-,-,1,-,-,-,-,-
Dmitri Vershkov,-,-,-,-,-,-,-,-
Danil Kazantsev,0.7,0.7,1,-,1.7,-,0.3,-
Ivan Konovalov,-,-,-,-,1,-,-,-
Maksim Rudakov,-,-,-,-,-,-,-,-
