Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Brian Blasi,1.1,1.4,1.2,0.4,2.6,0.8,0.5,-
Lucas Barrios,0.3,0.3,1.7,-,1,-,-,-
Ariel Rojas,1.9,1,1.1,-,0.6,0.9,0.2,-
Julián Carranza,1.3,0.4,2.6,0.1,0.7,1.2,0.1,-
Alan Aguerre,-,-,-,-,0.4,0.1,-,-
Fernando Zuqui,1.7,0.7,0.8,0.2,1.4,0.9,0.3,-
Juan Quintero,0.1,0.1,0.3,-,-,0.4,-,-
Ramón Ábila,0.3,0.2,0.3,-,-,0.1,-,-
Rodrigo Arciero,1.6,0.9,1.9,-,1.4,0.3,0.3,-
Marcos Miers,1.4,1.6,1.5,0.7,3.5,0.4,0.4,-
Joaquín Pereyra,1.4,0.5,1.1,-,0.2,0.9,-,-
Adam Bareiro,0.4,-,1.6,0.2,0.5,0.2,0.3,-
Javier Méndez,2.2,0.6,1.4,-,1.2,0.8,0.2,-
Brian Negro,2,-,2,-,1,2,-,-
Brahian Alemán,0.7,0.5,0.8,0.1,0.5,0.3,-,-
Lucas Gamba,0.5,0.3,0.5,-,0.1,0.9,-,-
Lucas Viatri,-,0.5,0.7,-,1.5,0.2,0.3,-
Marco Torsiglieri,1.3,2,1.1,0.4,3.3,0.3,0.8,-
Santiago Rosales,0.6,0.1,2.2,-,0.2,0.4,0.1,-
Francisco Ramírez,0.7,0.2,1.2,-,0.5,0.8,0.3,-
Kevin Gutiérrez,1.3,0.8,0.7,-,0.5,1.1,0.1,-
Néstor Breitenbruch,1.9,1.3,1.3,0.6,1.8,0.9,1,-
Aníbal Moreno,1.8,0.6,0.8,-,0.3,1.4,-,-
Diego Sosa,0.9,0.3,0.2,-,0.3,0.4,-,-
Sebastián Rincón,0.8,0.4,1.6,-,0.6,0.2,0.1,-
Germán Guiffrey,2.1,1.8,1,0.9,2.1,0.7,0.2,-
Emanuel Olivera,1.1,1.3,1.4,0.5,6.2,1,0.5,-
Guillermo Acosta,0.9,1,1.5,-,0.8,0.5,0.2,1
Ignacio Scocco,0.4,-,0.6,0.1,0.4,0.3,0.1,-
Manuel Insaurralde,2,1,-,-,-,2,-,-
Lautaro Parisi,0.8,0.2,0.5,-,0.3,0.8,-,-
Jonathan Cristaldo,1,0.2,1.1,-,0.2,0.5,-,-
Benjamín Garré,0.5,-,1,-,-,0.5,-,-
Sebastián Ribas,0.1,0.1,1,-,0.4,0.2,0.2,-
Fabián Henríquez,2.3,1.7,2.1,0.1,1.3,1.1,-,-
Martín Campaña,-,-,-,-,0.5,-,-,-
Mauro Díaz,0.3,-,0.3,-,-,0.3,-,-
Juan Álvarez,1.2,0.6,0.8,-,0.5,1,-,-
Alexis Arias,0.1,0.1,-,-,1.1,-,-,-
Nahuel Gallardo,3.5,2,2,-,1.5,2,-,-
Nicolás Fernández,0.9,0.2,1.6,-,-,1.4,-,-
Nicolás Blandi,0.1,-,0.5,-,0.1,0.1,-,-
Ángel González,1.2,0.4,2,-,0.2,0.7,0.1,-
Damián Martínez,2.1,0.9,1.9,0.2,2.2,1.2,0.5,-
Francisco Manenti,1.2,1.6,2,1,4.2,0.4,1,-
Facundo Pérez,2.3,0.5,1,-,-,0.3,-,-
Andrés Chávez,0.2,0.2,0.7,-,0.5,0.2,-,-
Gabriel Alanís,2.2,0.5,1.1,0.1,2,1,0.1,-
Denis Rodríguez,1,0.7,1.4,-,-,0.6,-,-
Tomás Cardona,1.1,2.2,1.3,0.7,5.7,0.5,1.6,1
Tiago Banega,1,0.5,0.8,-,0.3,0.3,0.3,-
Diego Rodríguez,1.7,1.4,1.1,-,1.4,0.9,0.5,-
Lucas Albertengo,0.7,0.2,1.2,-,1,0.5,0.1,-
José Mauri,1.2,1.1,1.2,-,0.6,0.9,0.2,-
Claudio Riaño,0.4,0.1,1.5,-,0.4,0.5,-,-
Lucas Menossi,1.3,0.7,0.6,0.1,0.6,1.2,0.1,-
Jhonathan Agudelo,0.5,-,0.8,-,0.3,0.3,-,-
Javier Gandolfi,1.1,0.6,0.5,0.6,2.4,0.1,0.5,-
Gabriel Arias,0.1,-,0.1,-,1.4,-,-,-
Nicolás Bertolo,1.2,0.6,1.1,0.1,0.7,1,-,-
Luciano Pocrnjic,0.2,-,-,-,1.2,-,-,-
Nelson Acevedo,1.9,1.1,1.2,-,0.3,1.7,-,-
Valentín Burgoa,1.1,0.5,0.8,-,-,1.3,-,-
Darío Cvitanich,0.5,0.1,0.6,0.1,0.6,0.4,0.1,-
Nicolás Cordero,0.5,0.2,1.2,-,0.2,0.7,-,-
Gabriel Compagnucci,0.9,0.4,0.5,-,0.3,0.5,0.1,-
Kevin Mac Allister,2.5,1,2,-,2.5,0.5,-,-
Braian Galván,0.6,0.4,1.2,-,-,0.6,-,-
Guido Mainero,0.9,0.3,0.9,-,0.4,0.2,-,-
Wálter Andrade,1.5,0.5,2.5,1.5,3.5,2.5,0.5,-
Carlos Benavídez,2.7,2.3,1.7,-,1.7,1,-,-
Javier Mendoza,1.3,-,1,-,0.7,1.3,0.3,-
Lucas Orban,1.1,0.8,0.6,0.5,2.6,0.4,0.5,-
Leonardo Godoy,0.8,1.3,1.4,0.2,1.2,0.8,0.2,-
Federico Mancinelli,0.5,1.3,0.9,0.7,2.8,0.6,0.7,-
Guillermo Celis,3,2,1,-,-,1,-,-
Walter Pérez,0.9,2.1,1,0.1,1.3,0.4,0.1,-
Pedro Ojeda,1.5,0.6,0.6,-,1.2,0.7,0.1,-
Franco Calderon,0.8,1,0.6,0.8,5.3,0.5,0.4,-
Cristian Lucchetti,0.1,0.1,0.2,-,0.9,-,-,-
Franco Cristaldo,1.8,0.5,0.5,-,0.2,1,0.1,-
Juan Garro,0.8,0.5,0.8,0.2,0.8,0.7,-,-
Franco Troyansky,0.6,0.1,1.2,-,0.4,0.3,0.1,-
Marcelo Cabrera,0.7,0.3,0.8,-,-,1.7,0.2,-
Adrián Calello,2.3,0.7,1.5,0.1,0.7,1.1,0.1,-
Esteban Conde,0.1,-,-,-,0.2,-,-,-
Franco Moyano,1.8,0.8,0.8,0.1,0.6,1.3,0.1,-
Leandro Vella,0.6,0.2,0.9,-,0.1,1.2,0.1,-
Leonardo Burián,-,0.1,-,-,0.5,-,-,-
Santiago Gallucci,2.3,1.3,1,-,0.3,0.7,0.3,-
Marcos Rouzies,4,1,3,-,3,2,-,-
Fernando Coniglio,0.2,0.1,0.9,-,0.6,0.8,-,-
Iván Colman,0.8,0.5,0.9,-,0.2,0.8,-,-
Gabriel Risso Patrón,2,2,0.4,0.2,1.2,1.8,-,-
Julián Palacios,1.6,0.4,1.2,-,0.1,1.1,-,-
Pablo Galdames,1.5,0.6,1.2,0.1,1,0.9,-,-
Martín Payero,0.8,0.1,0.7,0.1,0.3,0.1,0.1,-
Leonardo Heredia,0.9,0.6,0.7,-,0.7,0.4,0.1,-
Francisco Grahl,1.7,1.1,1,-,0.2,1,0.1,-
Dario Sarmiento,0.2,-,0.2,-,-,0.8,-,-
Leandro Fernández,0.2,0.1,1.2,-,0.3,0.5,0.1,-
Gonzalo Verón,0.6,0.3,1,0.1,0.3,0.6,0.1,-
Braian Rivero,1.2,0.4,1,-,0.3,0.7,-,-
Marcos Angeleri,1,1.3,0.9,0.8,2.6,0.9,0.6,-
Diego Valoyes,1.1,0.3,1.2,-,0.2,0.4,-,-
Pedro De la Vega,0.4,0.2,0.4,-,-,0.4,-,-
Francisco Cerro,0.7,1,0.5,-,0.6,0.5,0.1,-
Franco Quinteros,0.7,1.3,2.3,-,1.7,0.3,0.3,-
Gastón Díaz,0.7,0.4,0.9,-,2.3,0.7,0.2,-
Alan Velasco,0.8,0.3,-,-,-,0.3,-,-
Agustín Aleo,2,1.2,0.9,0.2,2.7,1,0.3,-
Jonás Aguirre,1,-,-,-,-,-,-,-
Pablo Martinez,2,-,-,-,-,1,-,-
Junior Arias,0.4,0.3,0.9,-,0.6,0.7,-,-
Lucas Acevedo,1.8,1,1.5,0.3,3.5,0.8,0.8,1
Matías Miranda,1,0.3,0.5,-,0.3,0.2,-,-
Nazareno Solís,0.7,0.7,0.6,-,0.1,0.8,-,-
Jan Carlos Hurtado,0.3,0.2,2,0.1,0.9,0.4,-,-
Nicolás Maná,1.1,0.4,0.8,-,0.1,1.1,-,-
Wilson Morelo,0.2,0.3,0.8,-,0.1,0.4,-,-
Lucas Melano,0.8,0.4,1.3,-,0.4,0.7,-,-
Federico González,0.4,0.1,1.4,-,0.6,0.5,0.1,-
Braian Martínez,0.6,0.1,0.9,-,-,0.1,-,-
Cristian Ferreira,-,-,0.3,-,0.4,0.3,-,-
José Luis Fernández,1.6,0.6,1,0.1,0.6,1.1,-,-
Lucas Pratto,0.5,-,0.4,0.1,0.4,0.2,-,-
Gastón Gil Romero,2.9,1.3,2.2,0.1,0.9,1.9,0.1,-
Bautista Merlini,0.6,-,0.7,-,0.1,0.2,-,-
Lautaro Guzmán,0.8,0.3,0.3,-,-,0.3,-,-
Sebastián Palacios,1.4,0.2,1.3,-,0.2,0.6,-,-
Lucas Mancinelli,1.6,0.2,0.7,-,0.8,0.7,-,-
Nicolás Miracco,0.5,0.1,0.9,-,0.1,0.6,-,-
Mauro Bogado,1.7,0.9,1.6,-,0.5,0.9,0.1,-
Maximiliano Comba,1.5,0.3,1.2,-,0.4,0.6,-,-
Tomas Badaloni,0.1,0.2,1.2,-,0.5,0.3,0.2,-
Román Martínez,1.6,0.3,0.7,-,0.9,1.7,0.1,-
Fernando Evangelista,0.9,0.6,1.4,0.1,1.8,0.1,0.1,-
Juan Vieyra,0.5,0.3,0.6,-,0.1,0.5,-,-
Rafael García,0.8,0.8,0.4,-,4.6,1,0.8,-
Matías Pellegrini,0.7,0.5,1,-,-,1.2,-,-
Edwar López,0.6,-,0.6,-,0.4,0.3,-,-
Junior Arias,-,-,1,-,1,1,-,-
Zaid Romero,1,2,-,-,2,-,2,-
Tomás Cuello,1.2,0.6,0.8,-,-,0.8,-,-
Emanuel Coronel,1,0.5,0.5,-,5,-,-,-
Pablo Cuadra,0.6,0.4,0.8,-,0.2,0.6,-,-
Bruno Urribarri,1.8,0.8,1.3,0.1,1.5,0.5,0.4,-
Gabriel Díaz,1.6,1.3,2,0.3,3.6,0.6,1,1
Gabriel Florentín,0.8,0.8,0.6,-,-,0.4,-,-
Damián Lemos,3.3,1,1.8,-,0.9,2.5,0.3,-
Pablo Velázquez,0.3,-,1.3,-,1,-,-,-
Nicolás Domingo,1.3,1.3,0.4,-,0.4,1.1,0.1,-
Agustín Manzur,1.2,1.4,1.2,0.1,0.4,1.7,0.6,-
Matías Alustiza,0.3,0.5,-,-,-,0.3,-,-
Carlos Araujo,1.5,1.6,0.5,0.4,1.5,0.5,0.1,-
Mariano Peralta Bauer,0.5,-,0.5,-,-,-,-,-
Nahuel Yeri,1.5,0.5,1,-,2,0.8,0.3,-
Tomás Belmonte,1.4,0.9,1.1,-,1,0.4,0.3,-
Mauro Pittón,1,0.6,0.9,-,0.9,0.5,-,-
Miguel Brizuela,1,0.5,1,-,1,1.5,-,-
Agustín Allione,1.4,-,1,-,-,0.8,-,-
Ignacio Chicco,-,-,-,-,1,-,-,-
Matías Romero,1.1,0.3,0.5,-,0.1,1.1,-,-
Nicolás Romat,0.7,1.3,1.3,0.6,3.1,1,0.4,-
Franco Mussis,0.9,0.7,1.6,-,0.6,1,0.2,-
Julián Chicco,1.4,1.2,1.7,0.1,1,1.1,0.1,-
Rafael Pérez,0.8,1.4,2,0.8,2.6,0.6,0.4,-
Damián Schmidt,1.5,3.5,0.5,0.8,2.8,0.3,0.8,-
Federico Navarro,1.2,0.8,0.9,0.1,1,0.2,-,-
Sebastián Dubarbier,1,0.9,0.5,-,1.4,-,-,-
Adonis Frias,0.3,0.3,0.8,0.3,2.8,-,1,-
Ramiro Carrera,0.9,0.4,0.9,-,0.4,0.5,0.1,-
Matías Vera,2,3,1,-,3,2,-,-
Ricardo Álvarez,-,-,1,-,-,-,-,-
Santiago Pierotti,0.9,0.3,0.9,-,0.4,0.4,-,-
Nicolás Correa,0.3,1.5,1.3,0.3,4.2,0.3,0.5,-
Nicolás Delgadillo,0.1,0.1,0.3,-,-,0.1,-,-
Sergio Barreto,0.8,1,1,0.5,2.8,-,-,-
Tomás Chancalay,0.9,0.3,1,-,0.1,0.6,0.1,-
Horacio Tijanovich,0.6,0.3,0.9,-,0.6,0.5,-,-
Miguel Merentiel,0.3,0.1,0.6,-,0.1,0.3,-,-
Lucas Villarruel,0.8,0.3,0.5,-,0.4,1.1,0.2,-
Rodrigo Salinas,0.3,-,0.7,-,0.4,0.3,-,-
Santiago Briñone,2.2,0.8,1.4,-,0.8,1.2,-,-
Nicolás Silva,0.3,0.4,0.3,-,-,0.3,-,-
Fabricio Coloccini,1.2,0.6,0.4,0.8,1.9,0.3,0.7,-
Joao Rodríguez,0.5,-,0.5,-,0.1,0.2,-,-
Enzo Coacci,0.7,-,0.7,-,-,0.3,-,-
Santiago Vergini,1,1.6,0.6,0.4,3.6,0.8,0.2,-
Damián Martínez,1.2,1,1.8,-,2,1,0.2,-
Claudio Spinelli,0.6,-,1.4,-,1.6,0.9,0.1,-
Nicolás Colazo,0.7,0.7,0.7,0.1,1.1,0.4,0.3,-
Agustín Bolivar,1,-,1.3,-,1.7,0.3,1.3,-
Dardo Miloc,2,1.5,1.5,-,0.9,0.8,0.1,-
Franco Quiroz,2.3,2.3,1.7,-,2.3,2.3,0.3,-
Thomas Ortega,1,1,2,-,1,-,-,-
Nicolás Bazzana,1.1,0.8,0.3,0.4,2.6,0.7,0.5,-
Roberto Ramírez,0.2,-,-,-,1.5,0.2,-,-
Federico Marín,2,-,3,-,2,1,-,-
Gastón Ávila,2,1,1,-,-,1,-,-
Jorge Cáceres,0.5,2.5,1,0.5,2.5,-,-,-
Augusto Lotti,0.5,0.3,0.6,0.1,0.1,0.3,-,-
Gabriel Carrasco,1,0.8,-,-,0.8,0.5,0.3,-
Jorge Aruga,2,1.5,2.5,1.5,2,0.5,-,-
Francisco Gerometta,3,-,2,-,2,-,-,-
Maximiliano Centurión,-,-,-,-,1,1,-,-
Leandro Maciel,1.3,0.7,1.9,0.1,1.1,1.3,0.1,-
Lucas Necul,0.4,0.4,0.2,-,0.2,0.4,-,-
Lucas Villarruel,-,2,2,-,-,1,1,-
Brian Farioli,0.2,0.6,0.4,-,1,0.6,-,-
Sebastián Lomónaco,0.6,0.3,0.8,-,0.1,0.5,0.1,-
José Adolfo Valencia,0.3,-,0.6,-,0.6,0.1,-,-
Gabriel Esparza,1.4,0.4,0.8,-,0.1,0.6,-,-
Jonás Gutiérrez,0.8,0.6,0.1,-,0.1,0.3,-,-
Dany Cure,1,-,0.6,-,0.4,0.8,-,-
Enzo Cabrera,-,-,-,-,-,1,-,-
Joaquín Indacoechea,0.3,-,0.3,-,0.3,-,0.7,-
Luis Sequeira,1.5,-,-,-,-,-,-,-
Enzo Ybañez,-,1,-,-,-,0.5,-,-
Alan Ruiz,-,-,0.2,-,0.2,0.2,-,-
José Luis Rodríguez,-,2,-,-,-,1,1,-
Juan Nardoni,-,1,-,-,-,-,1,-
Lucas Orellano,-,0.3,-,-,-,0.5,-,-
Gastón Comas,1.2,0.8,0.4,-,0.2,1.2,-,-
Alexis Rodríguez,0.7,0.3,0.6,-,-,0.6,-,-
Franco Pérez,0.6,0.6,1.9,-,0.1,0.9,-,-
Alexander Díaz,-,-,1,-,0.4,-,-,-
Juan Zurbriggen,-,-,-,-,-,-,-,-
Ramiro Ruiz Rodriguez,-,-,-,-,-,-,-,-
Renzo Paparelli,0.5,2,1,-,1.5,0.5,0.5,-
Mauro Da Luz,0.6,0.2,1,-,0.1,0.5,0.4,-
Hugo Silveira,0.5,0.1,0.9,-,0.3,0.2,0.1,-
Matías Moya,0.2,0.2,0.2,-,-,0.2,0.2,-
Marcelo Freites,1.1,-,1.3,-,0.2,1.6,-,-
Andrés Mehring,-,-,-,-,1.1,0.1,-,-
José Barreto,0.5,0.3,0.4,-,0.1,0.4,-,-
Facundo Pons,0.7,0.3,1,-,-,-,-,-
Braian Ojeda,0.6,-,0.5,-,0.2,0.7,-,-
Jesús Vargas,0.2,-,0.8,-,-,0.2,-,-
Leonardo Villalba,0.7,-,0.2,-,0.2,-,-,-
Alfonso Parot,1,-,-,-,1,-,-,-
Mateo Montenegro,1.5,1,0.5,-,-,2,0.5,-
Alan Marinelli,-,-,0.3,-,-,-,-,-
Nicolás Orsini,0.1,0.1,0.6,0.1,0.4,-,-,-
Luciano Pizarro,-,-,-,-,1,-,-,-
Leonel Picco,0.5,0.5,1,-,1,1,-,-
Mauricio Caranta,-,-,-,-,0.5,-,-,-
Joaquín Varela,0.9,1,0.9,0.4,4.4,0.5,0.5,-
Fausto Montero,1.1,0.6,0.9,-,0.7,0.4,-,-
Franco González,1.3,0.8,1.3,-,0.3,0.5,-,-
Eugenio Isnaldo,0.5,-,1,-,-,0.5,-,-
Janeiler Rivas,-,-,-,1,4,1,1,-
Pablo Cortizo,0.3,0.3,0.3,-,1,-,-,-
Gastón Lodico,0.5,-,-,-,-,1,-,-
Lorenzo Faravelli,1.1,0.4,1.3,-,0.4,1.1,0.1,-
Agustín Curruhinca,0.8,0.2,0.5,-,-,0.7,-,-
Fabián Cubero,-,-,-,-,-,-,-,-
Mauro Valiente,0.5,-,-,-,-,-,-,-
Facundo Barboza,1.3,-,0.5,-,0.5,1.5,0.3,-
Daniel Osvaldo,-,-,0.5,-,-,-,-,-
Braian Álvarez,0.2,-,0.2,-,0.2,-,-,-
Lucas Ríos,0.5,-,1,-,1,0.5,-,-
Benjamín Rollheiser,0.7,-,1,-,0.3,0.3,-,-
Martín Cañete,-,-,1,-,-,0.3,0.3,-
Pablo Cuadra,0.2,0.2,0.2,-,0.2,0.5,-,-
Francisco Fydriszewski,-,1,1,-,1,-,-,-
Matías Gómez,0.3,0.2,0.3,0.2,-,0.5,0.2,-
Álvaro Barreal,0.2,-,-,-,-,0.8,-,-
Camilo Albornoz,-,-,1,-,2,1,2,-
Cristian Chávez,0.3,-,0.7,-,-,0.3,-,-
Nicolás Castro,0.7,-,-,-,-,0.3,-,-
Ezequiel Cérica,0.2,-,0.5,-,0.3,0.5,-,-
Facundo Tobares,-,-,-,-,-,-,-,-
Federico Vietto,-,-,0.5,-,-,-,-,-
Gustavo Toledo,0.7,0.7,1,-,2,0.7,0.3,-
Agustín Fontana,0.4,0.1,0.7,-,0.2,0.2,0.1,-
Nicolás Leguizamón,0.3,-,1.3,-,0.3,0.6,0.3,-
Agustín Lagos,1,-,2,-,1,1,-,-
Iván Maggi,1,-,-,-,-,-,-,-
Damián Fernández,-,-,-,-,2,-,-,-
Juan Franzoni,-,-,-,-,-,-,-,-
Martín Payero,-,-,1,-,-,-,-,-
Nicolás Fernández,1,-,1.5,-,0.3,-,-,-
Raúl Bobadilla,0.5,-,2,-,-,1.5,-,-
Alejo Antilef,0.3,-,0.8,-,-,-,-,-
Bruno Bianchi,1.5,1,1.5,-,2.5,-,1,-
Francisco Pizzini,0.5,-,-,-,1.5,-,-,-
Giuliano Galoppo,0.3,-,0.3,-,0.3,0.3,-,-
Ezequiel Navarro,1,1,2,-,2,0.5,-,-
Sebastián Assis,-,0.5,1.5,-,0.5,1.5,-,-
Joaquín Arzura,1,0.3,1,-,-,0.7,1,-
Nahuel Barrios,0.5,-,-,-,-,1,-,-
Cristian Chávez,0.1,-,0.1,-,0.1,0.3,-,-
Franco Ibarra,1,-,1,-,-,-,-,-
Nicolás Leguizamón,-,-,-,-,-,-,-,-
Tomás Andrade,0.7,-,-,-,-,1.3,-,-
Claudio Villagra,0.3,-,0.3,-,-,-,-,-
Agustín Álvarez,0.5,0.5,0.5,0.5,1,-,1,-
Francesco Lo Celso,1,-,1,-,-,-,-,-
Israel Damonte,-,0.8,1,-,0.5,1,0.3,-
Francisco Silva,1,-,1,-,-,1,-,-
Matías Caruzzo,1,-,0.5,-,1,1,-,-
Victor Ramis,-,-,0.2,-,-,-,-,-
Facundo Farías,-,0.5,-,-,-,0.5,-,-
Carlos Alcaraz,-,-,-,-,-,-,-,-
Cristian Núñez,-,-,-,-,-,-,-,-
Elías Pereyra,-,-,-,-,1,-,-,-
Mauro Barraza,0.5,-,-,-,-,-,-,-
Nicolás Avellaneda,-,-,-,-,-,-,-,-
Leonel Ferroni,-,-,1,-,-,-,-,-
Rodrigo Cabral,-,-,-,-,-,-,-,-
Sebastián Cocimano,-,-,-,-,0.5,0.5,-,-
Tobías Zarate,-,-,-,-,-,0.3,-,-
Fabián Bordagaray,-,-,-,-,-,1,-,-
Jorge Ortega,-,-,-,-,-,-,-,-
Juan Miritello,-,-,2,-,-,-,-,-
Néstor Ortigoza,-,-,-,-,-,0.5,-,-
Luca Andrada,1,-,1,-,0.5,1,-,-
Faustino Dettler,-,-,-,-,-,1,-,-
Favio Cabral,-,-,1,-,-,-,-,-
Franco Godoy,1,-,0.5,0.5,0.5,2,0.5,-
Lucas Ambrogio,-,-,-,-,-,-,-,-
Brian Fernández,-,-,-,-,-,-,-,-
Fernando Cosciuc,-,-,-,-,-,1,1,-
Braian Maidana,-,-,-,-,-,-,-,-
Francisco González,-,-,1,-,-,-,-,-
Rodrigo Contreras,-,-,1.7,-,0.7,1,-,-
Agustin Hausch,-,-,1,-,-,2,-,-
Hernán Burbano,0.3,-,0.3,-,0.3,-,-,-
Rodrigo Villagra,-,-,2,-,-,1,-,-
Marcos Peano,-,-,-,-,1,0.3,-,-
Marcelo Herrera,1,1.5,1,0.5,2.5,0.5,0.5,-
Nelson Insfrán,-,-,0.5,-,-,-,-,-
Khalil Caraballo,-,-,1,-,-,-,-,-
